집계일자,콘존ID,차로유형구분코드,교통량
20220610,0450CZE160,1,26757
20220610,0450CZE170,1,27500
20220610,0450CZE180,1,27973
20220610,0450CZE190,1,26910
20220610,0450CZE200,1,26760
20220610,0450CZE210,1,28481
20220610,0450CZE215,1,27253
20220610,0450CZE220,1,31139
20220610,0450CZE225,1,32267
20220610,0450CZE230,1,34667
20220610,0450CZE240,1,6173
20220610,0450CZE245,1,9624
20220610,0450CZE250,1,10448
20220610,0450CZE260,1,8200
20220610,0450CZE270,1,6354
20220610,0450CZS010,1,11467
20220610,0450CZS020,1,25120
20220610,0450CZS030,1,25218
20220610,0450CZS040,1,23890
20220610,0450CZS050,1,24418
20220610,0450CZS060,1,23040
20220610,0450CZS070,1,16264
20220610,0450CZS080,1,16248
20220610,0450CZS090,1,14620
20220610,0450CZS100,1,14433
20220610,0450CZS110,1,14353
20220610,0450CZS120,1,28144
20220610,0450CZS130,1,29920
20220610,0450CZS140,1,28749
20220610,0450CZS150,1,26628
20220610,0450CZS160,1,24754
20220610,0450CZS170,1,27017
20220610,0450CZS180,1,28581
20220610,0450CZS190,1,27861
20220610,0450CZS200,1,27670
20220610,0450CZS210,1,29753
20220610,0450CZS215,1,29473
20220610,0450CZS220,1,32925
20220610,0450CZS225,1,33572
20220610,0450CZS230,1,38150
20220610,0450CZS240,1,4032
20220610,0450CZS245,1,7078
20220610,0450CZS250,1,7721
20220610,0450CZS260,1,5933
20220610,0450CZS270,1,4396
20220610,0500CZE010,1,66224
20220610,0500CZE020,1,52546
20220610,0500CZE025,1,53239
20220610,0500CZE030,1,52379
20220610,0500CZE040,1,74975
20220610,0500CZE050,1,69631
20220610,0500CZE060,1,71262
20220610,0500CZE065,1,68326
20220610,0500CZE070,1,66565
20220610,0500CZE080,1,75998
20220610,0500CZE090,1,75100
20220610,0500CZE100,1,85532
20220610,0500CZE110,1,89597
20220610,0500CZE120,1,63763
20220610,0500CZE130,1,55071
20220610,0500CZE140,1,76726
20220610,0500CZE150,1,68813
20220610,0500CZE160,1,66546
20220610,0500CZE170,1,80248
20220610,0500CZE180,1,65399
20220610,0500CZE190,1,31176
20220610,0500CZE200,1,26705
20220610,0500CZE210,1,24700
20220610,0500CZE220,1,15383
20220610,0500CZE225,1,28305
20220610,0500CZE230,1,25274
20220610,0500CZE240,1,21057
20220610,0500CZE250,1,20388
20220610,0500CZE255,1,21610
20220610,0500CZE260,1,18033
20220610,0500CZE270,1,19228
20220610,0500CZE280,1,19684
20220610,0500CZE290,1,17419
20220610,0500CZE300,1,18059
20220610,0500CZS010,1,61734
20220610,0500CZS020,1,44320
20220610,0500CZS025,1,50235
20220610,0500CZS030,1,48658
20220610,0500CZS040,1,72334
20220610,0500CZS050,1,59032
20220610,0500CZS060,1,73210
20220610,0500CZS065,1,72683
20220610,0500CZS070,1,73324
20220610,0500CZS080,1,76532
20220610,0500CZS090,1,75640
20220610,0500CZS100,1,55900
20220610,0500CZS110,1,73987
20220610,0500CZS120,1,70253
20220610,0500CZS130,1,44343
20220610,0500CZS140,1,61070
20220610,0500CZS150,1,59459
20220610,0500CZS160,1,58001
20220610,0500CZS170,1,67892
20220610,0500CZS180,1,54246
20220610,0500CZS190,1,24119
20220610,0500CZS200,1,19610
20220610,0500CZS210,1,17460
20220610,0500CZS220,1,12376
20220610,0500CZS225,1,18334
20220610,0500CZS230,1,18484
20220610,0500CZS240,1,15320
20220610,0500CZS250,1,14767
20220610,0500CZS255,1,15583
20220610,0500CZS260,1,15056
20220610,0500CZS270,1,14518
20220610,0500CZS280,1,14442
20220610,0500CZS290,1,14484
20220610,0500CZS300,1,14533
20220610,0520CZE090,1,37888
20220610,0520CZE100,1,37859
20220610,0520CZE110,1,34197
20220610,0520CZE120,1,30390
20220610,0520CZE130,1,29485
20220610,0520CZE140,1,27707
20220610,0520CZE150,1,27008
20220610,0520CZE160,1,24630
20220610,0520CZE170,1,12100
20220610,0520CZS090,1,31270
20220610,0520CZS100,1,30958
20220610,0520CZS110,1,27605
20220610,0520CZS120,1,22850
20220610,0520CZS130,1,22552
20220610,0520CZS140,1,21283
20220610,0520CZS150,1,20969
20220610,0520CZS160,1,20760
20220610,0520CZS170,1,8411
20220610,0550CZE020,1,-1
20220610,0550CZE030,1,50584
20220610,0550CZE040,1,57600
20220610,0550CZE050,1,101637
20220610,0550CZE130,1,24796
20220610,0550CZE140,1,21025
20220610,0550CZE145,1,29261
20220610,0550CZE150,1,28136
20220610,0550CZE160,1,21829
20220610,0550CZE165,1,23938
20220610,0550CZE170,1,20053
20220610,0550CZE180,1,17440
20220610,0550CZE185,1,15906
20220610,0550CZE190,1,12227
20220610,0550CZE200,1,10524
20220610,0550CZE210,1,10925
20220610,0550CZE220,1,7419
20220610,0550CZE230,1,10714
20220610,0550CZE240,1,9870
20220610,0550CZE250,1,11771
20220610,0550CZE260,1,-1
20220610,0550CZE265,1,8984
20220610,0550CZE270,1,18472
20220610,0550CZE280,1,17236
20220610,0550CZE290,1,23848
20220610,0550CZE300,1,2921
20220610,0550CZE305,1,12227
20220610,0550CZE310,1,14114
20220610,0550CZE320,1,14492
20220610,0550CZE330,1,15557
20220610,0550CZE340,1,18304
20220610,0550CZS020,1,-1
20220610,0550CZS030,1,41532
20220610,0550CZS040,1,54401
20220610,0550CZS050,1,87674
20220610,0550CZS130,1,24637
20220610,0550CZS140,1,21170
20220610,0550CZS145,1,30574
20220610,0550CZS150,1,28995
20220610,0550CZS160,1,21902
20220610,0550CZS165,1,24035
20220610,0550CZS170,1,20310
20220610,0550CZS180,1,18154
20220610,0550CZS185,1,18659
20220610,0550CZS190,1,13741
20220610,0550CZS200,1,10860
20220610,0550CZS210,1,11421
20220610,0550CZS220,1,7558
20220610,0550CZS230,1,11737
20220610,0550CZS240,1,10399
20220610,0550CZS250,1,13984
20220610,0550CZS260,1,-1
20220610,0550CZS265,1,8817
20220610,0550CZS270,1,19399
20220610,0550CZS280,1,19188
20220610,0550CZS290,1,29070
20220610,0550CZS300,1,22104
20220610,0550CZS305,1,10400
20220610,0550CZS310,1,12442
20220610,0550CZS320,1,12634
20220610,0550CZS330,1,14209
20220610,0550CZS340,1,17903
20220610,0552CZE050,1,24885
20220610,0552CZE060,1,22966
20220610,0552CZE070,1,23489
20220610,0552CZE080,1,25102
20220610,0552CZE090,1,24054
20220610,0552CZE100,1,22476
20220610,0552CZE110,1,29968
20220610,0552CZE120,1,33344
20220610,0552CZS050,1,24608
20220610,0552CZS060,1,23032
20220610,0552CZS070,1,23903
20220610,0552CZS080,1,24038
20220610,0552CZS090,1,23485
20220610,0552CZS100,1,23089
20220610,0552CZS110,1,32614
20220610,0552CZS120,1,34511
20220610,0600CZE010,1,67035
20220610,0600CZE020,1,67035
20220610,0600CZE030,1,51998
20220610,0600CZE040,1,49125
20220610,0600CZE050,1,50177
20220610,0600CZE060,1,42719
20220610,0600CZE070,1,38855
20220610,0600CZE080,1,31400
20220610,0600CZE090,1,22684
20220610,0600CZE100,1,14126
20220610,0600CZE110,1,15269
20220610,0600CZE120,1,10911
20220610,0600CZE130,1,24012
20220610,0600CZE140,1,21812
20220610,0600CZE150,1,20987
20220610,0600CZE160,1,19783
20220610,0600CZE165,1,19920
20220610,0600CZE170,1,19420
20220610,0600CZS010,1,63065
20220610,0600CZS020,1,63065
20220610,0600CZS030,1,44924
20220610,0600CZS040,1,38844
20220610,0600CZS050,1,31162
20220610,0600CZS060,1,29032
20220610,0600CZS070,1,26437
20220610,0600CZS080,1,22138
20220610,0600CZS090,1,19228
20220610,0600CZS100,1,16715
20220610,0600CZS110,1,16069
20220610,0600CZS120,1,15787
20220610,0600CZS130,1,16558
20220610,0600CZS140,1,14441
20220610,0600CZS150,1,14186
20220610,0600CZS160,1,13221
20220610,0600CZS165,1,13378
20220610,0600CZS170,1,13286
20220610,0650CZE060,1,4130
20220610,0650CZE070,1,7343
20220610,0650CZE080,1,11074
20220610,0650CZE090,1,12426
20220610,0650CZE100,1,13612
20220610,0650CZE110,1,11000
20220610,0650CZE120,1,6902
20220610,0650CZE130,1,11061
20220610,0650CZE140,1,10145
20220610,0650CZE150,1,11196
20220610,0650CZE160,1,9809
20220610,0650CZE170,1,12677
20220610,0650CZE180,1,8810
20220610,0650CZS060,1,4320
20220610,0650CZS070,1,7164
20220610,0650CZS080,1,10633
20220610,0650CZS090,1,12553
20220610,0650CZS100,1,13765
20220610,0650CZS110,1,11268
20220610,0650CZS120,1,6397
20220610,0650CZS130,1,9890
20220610,0650CZS140,1,9779
20220610,0650CZS150,1,10732
20220610,0650CZS160,1,10230
20220610,0650CZS170,1,8958
20220610,0650CZS180,1,6242
20220610,0651CZE010,1,23574
20220610,0651CZE015,1,23431
20220610,0651CZE020,1,27212
20220610,0651CZE030,1,23732
20220610,0651CZE040,1,19687
20220610,0651CZE050,1,19071
20220610,0651CZE060,1,17616
20220610,0651CZE070,1,15447
20220610,0651CZS010,1,23829
20220610,0651CZS015,1,24717
20220610,0651CZS020,1,29146
20220610,0651CZS030,1,26450
20220610,0651CZS040,1,23907
20220610,0651CZS050,1,22881
20220610,0651CZS060,1,16908
20220610,0651CZS070,1,15564
20220610,0652CZE010,1,11308
20220610,0652CZE020,1,10090
20220610,0652CZE030,1,8348
20220610,0652CZE040,1,8910
20220610,0652CZS010,1,11604
20220610,0652CZS020,1,10299
20220610,0652CZS030,1,8997
20220610,0652CZS040,1,9483
20220610,0700CZE010,1,3305
20220610,0700CZE020,1,2620
20220610,0700CZE030,1,5632
20220610,0700CZE040,1,4955
20220610,0700CZE050,1,49
20220610,0700CZE060,1,4619
20220610,0700CZE070,1,4030
20220610,0700CZE080,1,6274
20220610,0700CZE090,1,7089
20220610,0700CZE100,1,2997
20220610,0700CZE110,1,6808
20220610,0700CZE120,1,6461
20220610,0700CZS010,1,4064
20220610,0700CZS020,1,775
20220610,0700CZS030,1,7055
20220610,0700CZS040,1,9619
20220610,0700CZS050,1,3688
20220610,0700CZS060,1,5527
20220610,0700CZS070,1,4563
20220610,0700CZS080,1,8683
20220610,0700CZS090,1,11010
20220610,0700CZS100,1,28
20220610,0700CZS110,1,10181
20220610,0700CZS120,1,8812
20220610,1000CZE010,1,85209
20220610,1000CZE020,1,81591
20220610,1000CZE030,1,104167
20220610,1000CZE040,1,98933
20220610,1000CZE050,1,86335
20220610,1000CZE060,1,157414
20220610,1000CZE070,1,135083
20220610,1000CZE080,1,81059
20220610,1000CZE090,1,95078
20220610,1000CZE100,1,100861
20220610,1000CZE110,1,84501
20220610,1000CZE120,1,97633
20220610,1000CZE130,1,64536
20220610,1000CZE150,1,63372
20220610,1000CZE160,1,68057
20220610,1000CZE170,1,66878
20220610,1000CZE180,1,66576
20220610,1000CZE190,1,67529
20220610,1000CZE195,1,56704
20220610,1000CZE200,1,61121
20220610,1000CZE210,1,-1
20220610,1000CZE220,1,-1
20220610,1000CZE230,1,59753
20220610,1000CZE240,1,92431
20220610,1000CZE250,1,91802
20220610,1000CZE260,1,-1
20220610,1000CZE270,1,-1
20220610,1000CZE280,1,-1
20220610,1000CZE290,1,-1
20220610,1000CZE300,1,85083
20220610,1000CZE320,1,91089
20220610,1000CZE330,1,77035
20220610,1000CZE340,1,83526
20220610,1000CZE350,1,83220
20220610,1000CZE360,1,68007
20220610,1000CZE370,1,72432
20220610,1000CZE380,1,62184
20220610,1000CZE390,1,82113
20220610,1000CZS010,1,85163
20220610,1000CZS020,1,76944
20220610,1000CZS030,1,95386
20220610,1000CZS040,1,103274
20220610,1000CZS050,1,57624
20220610,1000CZS060,1,137950
20220610,1000CZS070,1,136768
20220610,1000CZS080,1,84040
20220610,1000CZS090,1,85038
20220610,1000CZS100,1,-1
20220610,1000CZS110,1,85691
20220610,1000CZS120,1,95497
20220610,1000CZS130,1,70059
20220610,1000CZS150,1,65136
20220610,1000CZS160,1,73439
20220610,1000CZS170,1,70364
20220610,1000CZS180,1,70280
20220610,1000CZS190,1,68178
20220610,1000CZS195,1,68874
20220610,1000CZS200,1,63381
20220610,1000CZS210,1,-1
20220610,1000CZS220,1,-1
20220610,1000CZS230,1,47827
20220610,1000CZS240,1,63792
20220610,1000CZS250,1,109019
20220610,1000CZS260,1,-1
20220610,1000CZS270,1,-1
20220610,1000CZS280,1,-1
20220610,1000CZS290,1,-1
20220610,1000CZS300,1,81629
20220610,1000CZS320,1,80353
20220610,1000CZS330,1,76772
20220610,1000CZS340,1,86626
20220610,1000CZS350,1,85661
20220610,1000CZS360,1,75164
20220610,1000CZS370,1,70903
20220610,1000CZS380,1,61475
20220610,1000CZS390,1,89096
20220610,1020CZE010,1,17727
20220610,1020CZE020,1,30987
20220610,1020CZE030,1,33650
20220610,1020CZE050,1,24439
20220610,1020CZS010,1,18053
20220610,1020CZS020,1,28389
20220610,1020CZS030,1,21217
20220610,1020CZS050,1,23064
20220610,1040CZE010,1,32571
20220610,1040CZE020,1,29630
20220610,1040CZE030,1,-1
20220610,1040CZE040,1,37546
20220610,1040CZS010,1,9356
20220610,1040CZS020,1,31182
20220610,1040CZS030,1,-1
20220610,1040CZS040,1,38823
20220610,1100CZE010,1,31935
20220610,1100CZE020,1,40728
20220610,1100CZE030,1,55940
20220610,1100CZE040,1,67603
20220610,1100CZE050,1,-1
20220610,1100CZE060,1,43783
20220610,1100CZE070,1,63869
20220610,1100CZE080,1,-1
20220610,1100CZE090,1,63234
20220610,1100CZE100,1,-1
20220610,1100CZE170,1,-1
20220610,1100CZE180,1,45798
20220610,1100CZE190,1,45952
20220610,1100CZE200,1,33634
20220610,1100CZE210,1,22901
20220610,1100CZS010,1,29489
20220610,1100CZS020,1,42935
20220610,1100CZS030,1,57595
20220610,1100CZS040,1,29038
20220610,1100CZS050,1,-1
20220610,1100CZS060,1,45575
20220610,1100CZS070,1,67859
20220610,1100CZS080,1,-1
20220610,1100CZS090,1,64267
20220610,1100CZS100,1,-1
20220610,1100CZS170,1,-1
20220610,1100CZS180,1,44480
20220610,1100CZS190,1,44549
20220610,1100CZS200,1,33525
20220610,1100CZS210,1,28940
20220610,1102CZE010,1,16512
20220610,1102CZE020,1,17580
20220610,1102CZE030,1,27938
20220610,1102CZE040,1,7197
20220610,1102CZE050,1,5007
20220610,1102CZS010,1,15363
20220610,1102CZS020,1,15653
20220610,1102CZS030,1,27062
20220610,1102CZS040,1,9521
20220610,1102CZS050,1,5171
20220610,1103CZE010,1,9574
20220610,1103CZS010,1,9628
20220610,1200CZE010,1,-1
20220610,1200CZE020,1,-1
20220610,1200CZE030,1,-1
20220610,1200CZE040,1,78801
20220610,1200CZE050,1,82086
20220610,1200CZE070,1,-1
20220610,1200CZE080,1,47680
20220610,1200CZS010,1,-1
20220610,1200CZS020,1,-1
20220610,1200CZS030,1,-1
20220610,1200CZS040,1,72765
20220610,1200CZS050,1,75764
20220610,1200CZS070,1,-1
20220610,1200CZS080,1,81338
20220610,1201CZE010,1,28250
20220610,1201CZE020,1,14219
20220610,1201CZS010,1,26646
20220610,1201CZS020,1,12237
20220610,1300CZE010,1,17231
20220610,1300CZE020,1,21221
20220610,1300CZE030,1,28280
20220610,1300CZE040,1,19008
20220610,1300CZE050,1,39789
20220610,1300CZE060,1,26690
20220610,1300CZE070,1,23752
20220610,1300CZS010,1,17516
20220610,1300CZS020,1,23931
20220610,1300CZS030,1,29718
20220610,1300CZS040,1,20293
20220610,1300CZS050,1,36015
20220610,1300CZS060,1,22681
20220610,1300CZS070,1,20364
20220610,1510CZE010,1,1914
20220610,1510CZE020,1,9165
20220610,1510CZE030,1,9965
20220610,1510CZE040,1,11494
20220610,1510CZE050,1,11815
20220610,1510CZE060,1,13218
20220610,1510CZS010,1,-1
20220610,1510CZS020,1,9923
20220610,1510CZS030,1,10149
20220610,1510CZS040,1,12837
20220610,1510CZS050,1,13196
20220610,1510CZS060,1,14810
20220610,1710CZE040,1,41522
20220610,1710CZE050,1,41292
20220610,1710CZE060,1,59509
20220610,1710CZE070,1,48718
20220610,1710CZE080,1,65003
20220610,1710CZE090,1,65479
20220610,1710CZE110,1,55821
20220610,1710CZE130,1,66580
20220610,1710CZE160,1,51780
20220610,1710CZE180,1,51496
20220610,1710CZE195,1,34942
20220610,1710CZE200,1,28159
20220610,1710CZE210,1,28568
20220610,1710CZE230,1,28577
20220610,1710CZS030,1,40043
20220610,1710CZS040,1,40218
20220610,1710CZS050,1,40202
20220610,1710CZS060,1,52616
20220610,1710CZS070,1,52201
20220610,1710CZS080,1,67258
20220610,1710CZS090,1,54994
20220610,1710CZS110,1,53065
20220610,1710CZS130,1,62000
20220610,1710CZS160,1,47809
20220610,1710CZS180,1,48023
20220610,1710CZS195,1,26461
20220610,1710CZS200,1,22260
20220610,1710CZS210,1,22438
20220610,1710CZS230,1,22387
20220610,2510CZE010,1,11648
20220610,2510CZE020,1,23923
20220610,2510CZE025,1,24628
20220610,2510CZE030,1,25135
20220610,2510CZE040,1,32322
20220610,2510CZE050,1,40203
20220610,2510CZE060,1,36707
20220610,2510CZE070,1,38439
20220610,2510CZS010,1,19780
20220610,2510CZS020,1,25833
20220610,2510CZS025,1,26500
20220610,2510CZS030,1,28869
20220610,2510CZS040,1,34243
20220610,2510CZS050,1,33228
20220610,2510CZS060,1,40627
20220610,2510CZS070,1,40047
20220610,3000CZE010,1,22708
20220610,3000CZE020,1,6866
20220610,3000CZE030,1,16652
20220610,3000CZS010,1,25704
20220610,3000CZS020,1,23713
20220610,3000CZS030,1,17653
20220610,3010CZE010,1,22697
20220610,3010CZE020,1,17701
20220610,3010CZE030,1,16931
20220610,3010CZE040,1,16932
20220610,3010CZE050,1,20589
20220610,3010CZE060,1,19891
20220610,3010CZE070,1,17745
20220610,3010CZE080,1,14116
20220610,3010CZE090,1,13505
20220610,3010CZS010,1,19896
20220610,3010CZS020,1,15446
20220610,3010CZS030,1,14528
20220610,3010CZS040,1,15170
20220610,3010CZS050,1,18105
20220610,3010CZS060,1,18225
20220610,3010CZS070,1,15875
20220610,3010CZS080,1,12376
20220610,3010CZS090,1,12064
20220610,4000CZE010,1,38381
20220610,4000CZE020,1,41103
20220610,4000CZS010,1,43824
20220610,4000CZS020,1,35641
20220610,4001CZE100,1,24183
20220610,4001CZE110,1,28185
20220610,4001CZE120,1,26803
20220610,4001CZS100,1,26551
20220610,4001CZS110,1,26059
20220610,4001CZS120,1,27117
20220610,4001CZS130,1,22181
20220610,4001CZS140,1,12651
20220610,4002CZE010,1,6765
20220610,4002CZE020,1,4888
20220610,4002CZS010,1,8425
20220610,4002CZS020,1,5401
20220610,4003CZE010,1,15560
20220610,4003CZE020,1,19312
20220610,4003CZE030,1,14034
20220610,4003CZE040,1,12932
20220610,4003CZE050,1,13677
20220610,4003CZE060,1,5374
20220610,4003CZS010,1,8835
20220610,4003CZS020,1,16119
20220610,4003CZS030,1,14972
20220610,4003CZS040,1,13636
20220610,4003CZS050,1,12532
20220610,4003CZS060,1,5065
20220610,4004CZE020,1,15803
20220610,4004CZE030,1,25843
20220610,4004CZE040,1,22471
20220610,4004CZE050,1,10459
20220610,4004CZE060,1,9683
20220610,4004CZE070,1,7209
20220610,4004CZS020,1,20434
20220610,4004CZS030,1,22445
20220610,4004CZS040,1,19073
20220610,4004CZS050,1,12440
20220610,4004CZS060,1,10995
20220610,4004CZS070,1,8113
20220610,4510CZE010,1,-1
20220610,4510CZE015,1,21625
20220610,4510CZE020,1,27566
20220610,4510CZE040,1,54716
20220610,4510CZE045,1,24972
20220610,4510CZE080,1,25994
20220610,4510CZS010,1,-1
20220610,4510CZS015,1,21803
20220610,4510CZS020,1,27549
20220610,4510CZS040,1,55210
20220610,4510CZS045,1,27557
20220610,4510CZS080,1,29039
20220610,5510CZE005,1,18066
20220610,5510CZE010,1,47493
20220610,5510CZE020,1,41810
20220610,5510CZE030,1,38521
20220610,5510CZS005,1,18954
20220610,5510CZS010,1,37999
20220610,5510CZS020,1,40836
20220610,5510CZS030,1,39579
20220610,6000CZE010,1,17229
20220610,6000CZE020,1,19076
20220610,6000CZE030,1,22142
20220610,6000CZE040,1,24754
20220610,6000CZE050,1,12965
20220610,6000CZE060,1,31085
20220610,6000CZE070,1,-1
20220610,6000CZE080,1,26443
20220610,6000CZE090,1,27072
20220610,6000CZS010,1,16601
20220610,6000CZS020,1,18741
20220610,6000CZS030,1,21320
20220610,6000CZS040,1,24547
20220610,6000CZS050,1,12828
20220610,6000CZS060,1,29770
20220610,6000CZS070,1,-1
20220610,6000CZS080,1,25583
20220610,6000CZS090,1,27134
20220611,0010CZE010,1,39028
20220611,0010CZE011,1,38534
20220611,0010CZE020,1,38033
20220611,0010CZE030,1,28506
20220611,0010CZE035,1,31596
20220611,0010CZE040,1,51886
20220611,0010CZE050,1,45092
20220611,0010CZE055,1,-1
20220611,0010CZE060,1,35907
20220611,0010CZE070,1,-1
20220611,0010CZE080,1,27507
20220611,0010CZE085,1,25058
20220611,0010CZE090,1,27711
20220611,0010CZE100,1,28706
20220611,0010CZE105,1,16732
20220611,0010CZE110,1,21978
20220611,0010CZE120,1,30254
20220611,0010CZE130,1,38373
20220611,0010CZE140,1,61794
20220611,0010CZE150,1,69906
20220611,0010CZE160,1,56157
20220611,0010CZE165,1,57990
20220611,0010CZE170,1,43551
20220611,0010CZE180,1,45670
20220611,0010CZE190,1,38651
20220611,0010CZE200,1,35962
20220611,0010CZE205,1,35924
20220611,0010CZE210,1,21201
20220611,0010CZE215,1,17476
20220611,0010CZE220,1,16476
20220611,0010CZE230,1,16003
20220611,0010CZE240,1,14360
20220611,0010CZE250,1,16263
20220611,0010CZE260,1,16286
20220611,0010CZE270,1,24535
20220611,0010CZE280,1,6171
20220611,0010CZE290,1,38561
20220611,0010CZE300,1,48769
20220611,0010CZE310,1,51590
20220611,0010CZE310,2,2878
20220611,0010CZE320,1,56223
20220611,0010CZE320,2,1958
20220611,0010CZE330,1,63752
20220611,0010CZE330,2,2376
20220611,0010CZE340,1,31896
20220611,0010CZE340,2,2779
20220611,0010CZE350,1,29104
20220611,0010CZE350,2,2951
20220611,0010CZE355,1,36191
20220611,0010CZE355,2,3112
20220611,0010CZE357,1,39903
20220611,0010CZE357,2,3395
20220611,0010CZE360,1,-1
20220611,0010CZE360,2,10
20220611,0010CZE370,1,65640
20220611,0010CZE370,2,4538
20220611,0010CZE380,1,78036
20220611,0010CZE380,2,5233
20220611,0010CZE385,1,70838
20220611,0010CZE385,2,4855
20220611,0010CZE390,1,79403
20220611,0010CZE390,2,5295
20220611,0010CZE400,1,83705
20220611,0010CZE400,2,5509
20220611,0010CZE405,1,81437
20220611,0010CZE405,2,5553
20220611,0010CZE410,1,92488
20220611,0010CZE410,2,5391
20220611,0010CZE420,1,73805
20220611,0010CZE420,2,5062
20220611,0010CZE430,1,89194
20220611,0010CZE430,2,5037
20220611,0010CZE440,1,93572
20220611,0010CZE440,2,6213
20220611,0010CZE450,1,95736
20220611,0010CZE450,2,6769
20220611,0010CZE460,1,94677
20220611,0010CZE460,2,7383
20220611,0010CZE470,1,93875
20220611,0010CZE470,2,7347
20220611,0010CZE480,1,72465
20220611,0010CZE480,2,6279
20220611,0010CZE490,1,61887
20220611,0010CZE490,2,5178
20220611,0010CZE505,1,77035
20220611,0010CZE505,2,6729
20220611,0010CZE510,1,-1
20220611,0010CZE510,2,-1
20220611,0010CZE520,1,-1
20220611,0010CZE520,2,-1
20220611,0010CZE521,1,-1
20220611,0010CZE521,2,-1
20220611,0010CZE522,1,-1
20220611,0010CZE522,2,-1
20220611,0010CZS010,1,29956
20220611,0010CZS011,1,36351
20220611,0010CZS020,1,35034
20220611,0010CZS030,1,26285
20220611,0010CZS035,1,31989
20220611,0010CZS040,1,48562
20220611,0010CZS050,1,40217
20220611,0010CZS055,1,-1
20220611,0010CZS060,1,32854
20220611,0010CZS070,1,-1
20220611,0010CZS080,1,25555
20220611,0010CZS085,1,23957
20220611,0010CZS090,1,27951
20220611,0010CZS100,1,28930
20220611,0010CZS105,1,17433
20220611,0010CZS110,1,22771
20220611,0010CZS120,1,34051
20220611,0010CZS130,1,40616
20220611,0010CZS140,1,67030
20220611,0010CZS150,1,73000
20220611,0010CZS160,1,59600
20220611,0010CZS165,1,60136
20220611,0010CZS170,1,46087
20220611,0010CZS180,1,47165
20220611,0010CZS190,1,40733
20220611,0010CZS200,1,36881
20220611,0010CZS205,1,35159
20220611,0010CZS210,1,22182
20220611,0010CZS215,1,17648
20220611,0010CZS220,1,17299
20220611,0010CZS230,1,16413
20220611,0010CZS240,1,16910
20220611,0010CZS250,1,18262
20220611,0010CZS260,1,18037
20220611,0010CZS270,1,29093
20220611,0010CZS280,1,35081
20220611,0010CZS290,1,50055
20220611,0010CZS300,1,61465
20220611,0010CZS310,1,57481
20220611,0010CZS310,2,3202
20220611,0010CZS320,1,34944
20220611,0010CZS320,2,2368
20220611,0010CZS330,1,69523
20220611,0010CZS330,2,1234
20220611,0010CZS340,1,33663
20220611,0010CZS340,2,3570
20220611,0010CZS350,1,38741
20220611,0010CZS350,2,3349
20220611,0010CZS355,1,39614
20220611,0010CZS355,2,4154
20220611,0010CZS357,1,43249
20220611,0010CZS357,2,4233
20220611,0010CZS360,1,-1
20220611,0010CZS360,2,13
20220611,0010CZS370,1,72395
20220611,0010CZS370,2,5680
20220611,0010CZS380,1,57308
20220611,0010CZS380,2,5454
20220611,0010CZS385,1,75822
20220611,0010CZS385,2,5412
20220611,0010CZS390,1,75062
20220611,0010CZS390,2,5292
20220611,0010CZS400,1,90045
20220611,0010CZS400,2,6246
20220611,0010CZS405,1,86117
20220611,0010CZS405,2,6259
20220611,0010CZS410,1,92541
20220611,0010CZS410,2,5808
20220611,0010CZS420,1,78031
20220611,0010CZS420,2,4955
20220611,0010CZS430,1,92255
20220611,0010CZS430,2,5139
20220611,0010CZS440,1,86730
20220611,0010CZS440,2,11084
20220611,0010CZS450,1,114828
20220611,0010CZS450,2,6864
20220611,0010CZS460,1,96675
20220611,0010CZS460,2,7690
20220611,0010CZS470,1,94051
20220611,0010CZS470,2,6382
20220611,0010CZS480,1,52652
20220611,0010CZS480,2,5064
20220611,0010CZS490,1,80551
20220611,0010CZS490,2,5065
20220611,0010CZS505,1,85630
20220611,0010CZS505,2,6365
20220611,0010CZS510,1,-1
20220611,0010CZS510,2,-1
20220611,0010CZS520,1,-1
20220611,0010CZS520,2,-1
20220611,0010CZS521,1,-1
20220611,0010CZS521,2,-1
20220611,0010CZS522,1,-1
20220611,0010CZS522,2,-1
20220611,0100CZE010,1,17522
20220611,0100CZE020,1,-1
20220611,0100CZE025,1,12982
20220611,0100CZE030,1,15973
20220611,0100CZE040,1,14766
20220611,0100CZE050,1,16318
20220611,0100CZE060,1,15550
20220611,0100CZE070,1,18480
20220611,0100CZE080,1,22231
20220611,0100CZE090,1,21961
20220611,0100CZE100,1,23249
20220611,0100CZE110,1,24562
20220611,0100CZE120,1,30131
20220611,0100CZE130,1,32971
20220611,0100CZE140,1,35746
20220611,0100CZE150,1,37505
20220611,0100CZE160,1,36182
20220611,0100CZE170,1,38364
20220611,0100CZE180,1,44549
20220611,0100CZE190,1,41730
20220611,0100CZE200,1,26981
20220611,0100CZE205,1,30222
20220611,0100CZE210,1,33824
20220611,0100CZE215,1,34087
20220611,0100CZE220,1,33448
20220611,0100CZE230,1,37971
20220611,0100CZE240,1,38081
20220611,0100CZE245,1,42786
20220611,0100CZE250,1,47303
20220611,0100CZE255,1,42786
20220611,0100CZE260,1,28249
20220611,0100CZE270,1,37111
20220611,0100CZE280,1,40315
20220611,0100CZE282,1,32413
20220611,0100CZE285,1,31699
20220611,0100CZE290,1,32825
20220611,0100CZS010,1,17163
20220611,0100CZS020,1,-1
20220611,0100CZS025,1,12696
20220611,0100CZS030,1,15946
20220611,0100CZS040,1,15521
