집계일자,집계시,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20120603,7,253,0,2,0,0,1845,30,113,0,0,59,2047
20120603,7,253,1,1,0,0,599,35,40,16,47,45,782
20120603,7,253,1,2,0,0,898,21,24,0,0,36,979
20120603,7,254,0,1,0,0,841,23,30,23,57,30,1004
20120603,7,254,0,2,0,0,1122,14,116,0,0,57,1309
20120603,7,254,1,1,0,0,383,23,18,25,65,25,539
20120603,7,254,1,2,0,0,612,16,40,0,0,33,701
20120603,7,255,0,1,0,0,242,7,9,4,36,15,313
20120603,7,255,0,2,0,0,385,9,6,0,0,26,426
20120603,7,255,1,1,0,0,266,29,23,10,36,27,391
20120603,7,255,1,2,0,0,478,17,5,0,0,16,516
20120603,7,256,0,1,0,0,183,7,5,0,2,6,203
20120603,7,256,0,2,0,0,252,4,9,0,0,11,276
20120603,7,256,1,1,0,0,136,5,4,0,5,11,161
20120603,7,256,1,2,0,0,202,6,16,0,0,9,233
20120603,7,257,0,1,0,0,43,3,2,2,0,1,51
20120603,7,257,0,2,0,0,63,0,2,0,0,1,66
20120603,7,257,1,1,0,0,108,1,2,0,1,6,118
20120603,7,257,1,2,0,0,89,1,1,0,0,0,91
20120603,7,258,0,1,0,0,35,1,0,3,3,1,43
20120603,7,258,0,2,0,0,39,1,0,0,0,0,40
20120603,7,258,1,1,0,0,46,3,2,2,1,2,56
20120603,7,258,1,2,0,0,39,3,0,0,0,2,44
20120603,7,259,0,1,0,0,76,1,4,1,0,0,82
20120603,7,259,0,2,0,0,67,3,5,0,0,2,77
20120603,7,259,1,1,0,0,56,6,5,3,1,3,74
20120603,7,259,1,2,0,0,51,4,1,0,0,0,56
20120603,7,260,0,1,0,0,24,0,0,1,0,0,25
20120603,7,260,0,2,0,0,17,0,0,0,0,2,19
20120603,7,260,1,1,0,0,30,1,0,1,0,1,33
20120603,7,260,1,2,0,0,19,0,0,0,0,2,21
20120603,7,261,0,1,0,0,476,23,11,9,11,9,539
20120603,7,261,0,2,0,0,532,5,65,0,0,11,613
20120603,7,261,1,1,0,0,126,6,8,12,7,6,165
20120603,7,261,1,2,0,0,97,1,35,0,0,3,136
20120603,7,262,0,1,0,0,22,2,0,0,0,0,24
20120603,7,262,0,2,0,0,15,1,1,0,0,0,17
20120603,7,262,1,1,0,0,28,0,0,2,0,1,31
20120603,7,262,1,2,0,0,28,0,0,0,0,0,28
20120603,7,263,0,1,0,0,26,2,0,0,0,0,28
20120603,7,263,0,2,0,0,33,0,15,0,0,2,50
20120603,7,263,1,1,0,0,90,3,4,1,1,7,106
20120603,7,263,1,2,0,0,139,0,10,0,0,6,155
20120603,7,264,0,1,0,0,13,1,0,1,0,0,15
20120603,7,264,0,2,0,0,11,0,0,0,0,0,11
20120603,7,264,1,1,0,0,22,0,0,0,1,0,23
20120603,7,264,1,2,0,0,21,0,0,0,0,0,21
20120603,7,265,0,1,0,0,24,2,0,0,2,1,29
20120603,7,265,0,2,0,0,26,0,2,0,0,1,29
20120603,7,265,1,1,0,0,66,2,1,0,0,2,71
20120603,7,265,1,2,0,0,93,3,3,0,0,2,101
20120603,7,266,0,1,0,0,6,2,0,0,0,0,8
20120603,7,266,0,2,0,0,7,0,1,0,0,0,8
20120603,7,266,1,1,0,0,31,1,0,0,1,0,33
20120603,7,266,1,2,0,0,19,0,0,0,0,0,19
20120603,7,267,0,1,0,0,35,1,1,1,10,0,48
20120603,7,267,0,2,0,0,25,0,6,0,0,0,31
20120603,7,267,1,1,0,0,72,7,0,1,6,3,89
20120603,7,267,1,2,0,0,71,1,0,0,0,2,74
20120603,7,268,0,1,0,0,9,0,0,1,0,1,11
20120603,7,268,0,2,0,0,7,2,0,0,0,1,10
20120603,7,268,1,1,0,0,36,0,0,0,0,4,40
20120603,7,268,1,2,0,0,52,0,0,0,0,1,53
20120603,7,269,0,1,0,0,21,1,1,0,1,1,25
20120603,7,269,0,2,0,0,16,0,1,0,0,0,17
20120603,7,269,1,1,0,0,28,1,0,0,0,2,31
20120603,7,269,1,2,0,0,17,0,1,0,0,0,18
20120603,7,270,0,1,0,0,53,4,3,0,3,2,65
20120603,7,270,0,2,0,0,30,0,5,0,0,3,38
20120603,7,270,1,1,0,0,40,5,0,0,2,3,50
20120603,7,270,1,2,0,0,31,0,5,0,0,0,36
20120603,7,271,0,1,0,0,156,5,2,4,9,1,177
20120603,7,271,0,2,0,0,147,2,9,0,0,4,162
20120603,7,271,1,1,0,0,127,6,3,4,19,4,163
20120603,7,271,1,2,0,0,114,0,11,0,0,4,129
20120603,7,272,0,1,0,0,96,4,3,4,12,3,122
20120603,7,272,0,2,0,0,57,2,8,0,0,2,69
20120603,7,272,1,1,0,0,79,2,4,6,26,4,121
20120603,7,272,1,2,0,0,60,3,3,0,0,2,68
20120603,7,273,0,1,0,0,31,0,0,0,0,0,31
20120603,7,273,0,2,0,0,35,0,1,0,0,1,37
20120603,7,273,1,1,0,0,18,1,0,1,6,1,27
20120603,7,273,1,2,0,0,20,0,2,0,0,1,23
20120603,7,274,0,1,0,0,13,0,1,0,0,0,14
20120603,7,274,0,2,0,0,12,0,3,0,0,0,15
20120603,7,274,1,1,0,0,37,1,2,0,1,4,45
20120603,7,274,1,2,0,0,34,1,2,0,0,1,38
20120603,7,275,0,1,0,0,54,1,0,0,1,4,60
20120603,7,275,0,2,0,0,45,1,3,0,0,2,51
20120603,7,275,1,1,0,0,77,1,0,1,0,1,80
20120603,7,275,1,2,0,0,62,1,12,0,0,1,76
20120603,7,276,0,1,0,0,11,0,0,1,11,0,23
20120603,7,276,0,2,0,0,12,0,0,0,0,0,12
20120603,7,276,1,1,0,0,28,1,1,1,9,3,43
20120603,7,276,1,2,0,0,42,1,0,0,0,3,46
20120603,7,277,0,1,0,0,40,0,1,2,16,1,60
20120603,7,277,0,2,0,0,47,0,6,0,0,2,55
20120603,7,277,1,1,0,0,72,1,1,8,14,5,101
20120603,7,277,1,2,0,0,71,0,2,0,0,6,79
20120603,7,278,0,1,0,0,34,0,1,1,0,0,36
20120603,7,278,0,2,0,0,35,0,16,0,0,2,53
20120603,7,278,1,1,0,0,83,7,4,0,0,9,103
20120603,7,278,1,2,0,0,92,0,13,0,0,0,105
20120603,7,279,0,1,0,0,24,3,3,1,15,2,48
20120603,7,279,0,2,0,0,22,0,4,0,0,4,30
20120603,7,279,1,1,0,0,47,0,1,1,12,4,65
20120603,7,279,1,2,0,0,67,1,5,0,0,0,73
20120603,7,280,0,1,0,0,51,5,7,0,2,3,68
20120603,7,280,0,2,0,0,39,2,8,0,0,4,53
20120603,7,280,1,1,0,0,48,1,0,0,2,3,54
20120603,7,280,1,2,0,0,44,0,5,0,0,1,50
20120603,7,281,0,1,0,0,149,10,0,5,5,3,172
20120603,7,281,0,2,0,0,170,7,11,0,0,8,196
20120603,7,281,1,1,0,0,58,1,2,1,5,5,72
20120603,7,281,1,2,0,0,83,1,3,0,0,7,94
20120603,7,282,0,1,0,0,171,6,5,5,9,7,203
20120603,7,282,0,2,0,0,203,1,5,0,0,8,217
20120603,7,282,1,1,0,0,201,6,2,7,5,15,236
20120603,7,282,1,2,0,0,269,4,6,0,0,9,288
20120603,7,283,0,1,0,0,77,4,4,1,3,1,90
20120603,7,283,0,2,0,0,125,4,1,0,0,3,133
20120603,7,283,1,1,0,0,104,2,1,2,5,5,119
20120603,7,283,1,2,0,0,151,5,0,0,0,4,160
20120603,7,284,0,1,0,0,4,0,1,0,0,1,6
20120603,7,284,0,2,0,0,13,0,0,0,0,1,14
20120603,7,284,1,1,0,0,5,0,0,0,0,2,7
20120603,7,284,1,2,0,0,7,0,1,0,0,0,8
20120603,7,285,0,1,0,0,144,4,4,2,17,9,180
20120603,7,285,0,2,0,0,147,5,6,0,0,10,168
20120603,7,285,1,1,0,0,193,1,5,10,23,10,242
20120603,7,285,1,2,0,0,236,6,11,0,0,11,264
20120603,7,286,0,2,0,0,5,0,3,0,0,0,8
20120603,7,287,0,1,0,0,115,3,0,4,17,4,143
20120603,7,287,0,2,0,0,146,1,6,0,0,5,158
20120603,7,287,1,1,0,0,181,6,4,8,31,4,234
20120603,7,287,1,2,0,0,237,1,10,0,0,10,258
20120603,7,288,0,1,0,0,102,3,4,2,9,2,122
20120603,7,288,0,2,0,0,113,3,9,0,0,4,129
20120603,7,288,1,1,0,0,129,5,2,5,12,13,166
20120603,7,288,1,2,0,0,131,4,6,0,0,2,143
20120603,7,289,0,1,0,0,177,9,3,6,1,10,206
20120603,7,289,0,2,0,0,208,4,27,0,0,9,248
20120603,7,289,1,1,0,0,258,10,7,3,3,25,306
20120603,7,289,1,2,0,0,240,8,31,0,0,8,287
20120603,7,290,0,1,0,0,6,0,0,0,1,0,7
20120603,7,290,0,2,0,0,4,0,0,0,0,1,5
20120603,7,290,1,1,0,0,23,2,1,0,2,3,31
20120603,7,290,1,2,0,0,70,0,0,0,0,2,72
20120603,7,291,0,1,0,0,142,3,7,7,7,10,176
20120603,7,291,0,2,0,0,177,0,17,0,0,6,200
20120603,7,291,1,1,0,0,196,13,3,5,6,23,246
20120603,7,291,1,2,0,0,241,7,8,0,0,8,264
20120603,7,292,0,1,0,0,227,7,2,5,2,10,253
20120603,7,292,0,2,0,0,273,6,43,0,0,5,327
20120603,7,292,1,1,0,0,96,1,3,1,19,6,126
20120603,7,292,1,2,0,0,79,0,24,0,0,6,109
20120603,7,293,0,1,0,0,65,4,5,0,1,4,79
20120603,7,293,0,2,0,0,96,4,2,0,0,7,109
20120603,7,293,1,1,0,0,50,1,1,2,0,3,57
20120603,7,293,1,2,0,0,47,0,0,0,0,2,49
20120603,7,294,0,1,0,0,92,2,2,0,10,5,111
20120603,7,294,0,2,0,0,81,2,0,0,0,3,86
20120603,7,294,1,1,0,0,45,2,0,1,4,3,55
20120603,7,294,1,2,0,0,38,0,0,0,0,3,41
20120603,7,295,0,1,0,0,44,1,0,0,1,2,48
20120603,7,295,0,2,0,0,50,0,2,0,0,2,54
20120603,7,295,1,1,0,0,49,6,1,0,1,6,63
20120603,7,295,1,2,0,0,59,1,0,0,0,0,60
20120603,7,296,0,1,0,0,16,0,0,1,0,1,18
20120603,7,296,0,2,0,0,17,1,1,0,0,1,20
20120603,7,296,1,1,0,0,27,2,0,0,2,2,33
20120603,7,296,1,2,0,0,31,1,2,0,0,3,37
20120603,7,298,0,1,0,0,127,5,3,3,13,2,153
20120603,7,298,0,2,0,0,137,3,12,0,0,4,156
20120603,7,298,1,1,0,0,205,8,3,9,10,14,249
20120603,7,298,1,2,0,0,190,1,4,0,0,4,199
20120603,7,299,0,1,0,0,31,2,1,1,3,1,39
20120603,7,299,0,2,0,0,38,1,1,0,0,1,41
20120603,7,299,1,1,0,0,46,3,0,2,2,1,54
20120603,7,299,1,2,0,0,45,0,2,0,0,0,47
20120603,7,501,0,1,0,0,20,1,1,0,0,0,22
20120603,7,501,0,2,0,0,15,0,2,0,0,3,20
20120603,7,501,1,1,0,0,9,2,3,0,1,0,15
20120603,7,501,1,2,0,0,10,0,0,0,0,0,10
20120603,7,502,0,1,0,0,29,2,2,0,0,0,33
20120603,7,502,0,2,0,0,24,0,5,0,0,0,29
20120603,7,502,1,1,0,0,25,2,0,1,1,1,30
20120603,7,502,1,2,0,0,10,0,0,0,0,1,11
20120603,7,503,0,1,0,0,13,0,3,0,0,1,17
20120603,7,503,0,2,0,0,16,0,0,0,0,0,16
20120603,7,503,1,1,0,0,23,3,0,2,0,0,28
20120603,7,503,1,2,0,0,22,0,0,0,0,0,22
20120603,7,504,0,1,0,0,22,2,6,2,0,1,33
20120603,7,504,0,2,0,0,15,0,4,0,0,1,20
20120603,7,504,1,1,0,0,32,2,1,2,1,0,38
20120603,7,504,1,2,0,0,16,0,2,0,0,1,19
20120603,7,505,0,1,0,0,21,4,0,1,0,1,27
20120603,7,505,0,2,0,0,16,0,0,0,0,1,17
20120603,7,505,1,1,0,0,34,3,0,1,1,0,39
20120603,7,505,1,2,0,0,24,0,0,0,0,1,25
20120603,7,506,0,1,0,0,20,0,1,0,1,1,23
20120603,7,506,0,2,0,0,17,0,2,0,0,0,19
20120603,7,506,1,1,0,0,20,0,4,0,1,0,25
20120603,7,506,1,2,0,0,18,0,1,0,0,0,19
20120603,7,507,0,1,0,0,24,0,2,1,1,1,29
20120603,7,507,0,2,0,0,13,0,0,0,0,2,15
20120603,7,507,1,1,0,0,22,1,4,1,0,2,30
20120603,7,507,1,2,0,0,11,0,0,0,0,1,12
20120603,7,508,0,1,0,0,26,0,0,1,1,0,28
20120603,7,508,0,2,0,0,23,2,2,0,0,0,27
20120603,7,508,1,1,0,0,46,2,3,0,1,1,53
20120603,7,508,1,2,0,0,61,0,0,0,0,0,61
20120603,7,509,0,1,0,0,160,3,4,2,3,4,176
20120603,7,509,0,2,0,0,144,1,15,0,0,0,160
20120603,7,509,1,1,0,0,158,13,10,17,12,7,217
20120603,7,509,1,2,0,0,132,3,7,0,0,4,146
20120603,7,511,0,1,0,0,20,1,1,1,1,0,24
20120603,7,511,0,2,0,0,14,0,0,0,0,1,15
20120603,7,511,1,1,0,0,24,1,1,0,1,0,27
20120603,7,511,1,2,0,0,22,0,0,0,0,0,22
20120603,7,512,0,1,0,0,12,1,1,0,0,0,14
20120603,7,512,0,2,0,0,21,0,1,0,0,1,23
20120603,7,512,1,1,0,0,20,1,1,0,0,0,22
20120603,7,512,1,2,0,0,13,0,0,0,0,0,13
20120603,7,513,0,1,0,0,70,3,6,3,2,1,85
20120603,7,513,0,2,0,0,86,2,6,0,0,3,97
20120603,7,513,1,1,0,0,80,1,2,1,4,8,96
20120603,7,513,1,2,0,0,92,4,3,0,0,4,103
20120603,7,514,0,1,0,0,17,2,0,1,1,0,21
20120603,7,514,0,2,0,0,25,0,1,0,0,1,27
20120603,7,514,1,1,0,0,30,1,0,1,1,2,35
20120603,7,514,1,2,0,0,62,0,0,0,0,2,64
20120603,7,515,0,1,0,0,46,0,1,0,3,0,50
20120603,7,515,0,2,0,0,56,1,15,0,0,0,72
20120603,7,515,1,1,0,0,19,5,3,0,1,2,30
20120603,7,515,1,2,0,0,29,1,2,0,0,0,32
20120603,7,516,0,1,0,0,156,3,1,2,2,6,170
20120603,7,516,0,2,0,0,194,4,16,0,0,6,220
20120603,7,516,1,1,0,0,111,8,5,4,4,4,136
20120603,7,516,1,2,0,0,113,0,6,0,0,0,119
20120603,7,518,0,1,0,0,6,1,0,0,1,0,8
20120603,7,518,0,2,0,0,4,0,0,0,0,0,4
20120603,7,518,1,1,0,0,6,1,1,0,2,1,11
20120603,7,518,1,2,0,0,10,1,0,0,0,0,11
20120603,7,519,0,1,0,0,698,18,12,5,8,33,774
20120603,7,519,0,2,0,0,806,18,130,0,0,30,984
20120603,7,519,1,1,0,0,148,9,8,7,3,12,187
20120603,7,519,1,2,0,0,140,7,17,0,0,10,174
20120603,7,520,0,1,0,0,91,4,5,3,3,3,109
20120603,7,520,0,2,0,0,154,3,19,0,0,4,180
20120603,7,520,1,1,0,0,56,1,1,1,6,5,70
20120603,7,520,1,2,0,0,61,1,13,0,0,4,79
20120603,7,521,0,1,0,0,19,0,0,0,1,0,20
20120603,7,521,0,2,0,0,21,0,2,0,0,0,23
20120603,7,521,1,1,0,0,33,1,0,0,2,1,37
20120603,7,521,1,2,0,0,27,0,3,0,0,1,31
20120603,7,522,0,1,0,0,28,1,0,0,2,1,32
20120603,7,522,0,2,0,0,27,0,1,0,0,1,29
20120603,7,522,1,1,0,0,25,1,1,1,6,0,34
20120603,7,522,1,2,0,0,30,0,1,0,0,1,32
20120603,7,523,0,1,0,0,24,4,0,0,0,0,28
20120603,7,523,0,2,0,0,17,1,1,0,0,1,20
20120603,7,523,1,1,0,0,25,1,0,1,0,1,28
20120603,7,523,1,2,0,0,27,0,2,0,0,0,29
20120603,7,524,0,1,0,0,57,1,1,0,0,1,60
20120603,7,524,0,2,0,0,46,0,0,0,0,3,49
20120603,7,524,1,1,0,0,111,2,0,1,0,5,119
20120603,7,524,1,2,0,0,67,0,1,0,0,4,72
20120603,7,525,0,1,0,0,38,1,0,1,1,1,42
20120603,7,525,0,2,0,0,34,1,2,0,0,1,38
20120603,7,525,1,1,0,0,129,8,2,0,0,5,144
20120603,7,525,1,2,0,0,122,1,0,0,0,2,125
20120603,7,526,0,1,0,0,20,1,0,2,1,0,24
20120603,7,526,0,2,0,0,13,1,1,0,0,0,15
20120603,7,526,1,1,0,0,37,0,0,2,2,4,45
20120603,7,526,1,2,0,0,28,0,0,0,0,1,29
20120603,7,527,0,1,0,0,178,5,4,3,4,4,198
20120603,7,527,0,2,0,0,133,5,41,0,0,6,185
20120603,7,527,1,1,0,0,154,6,5,3,7,7,182
20120603,7,527,1,2,0,0,151,2,11,0,0,5,169
20120603,7,528,0,1,0,0,127,5,11,4,6,4,157
20120603,7,528,0,2,0,0,296,3,25,0,0,11,335
20120603,7,528,1,1,0,0,100,12,9,11,13,9,154
20120603,7,528,1,2,0,0,189,6,19,0,0,7,221
20120603,7,529,0,1,0,0,74,3,1,3,2,2,85
20120603,7,529,0,2,0,0,70,4,39,0,0,5,118
20120603,7,529,1,1,0,0,22,1,7,2,1,1,34
20120603,7,529,1,2,0,0,36,1,10,0,0,1,48
20120603,7,530,0,1,0,0,8,1,0,0,0,0,9
20120603,7,530,0,2,0,0,9,0,0,0,0,0,9
20120603,7,530,1,1,0,0,20,0,0,0,2,0,22
20120603,7,530,1,2,0,0,19,0,0,0,0,0,19
20120603,7,531,0,1,0,0,81,0,0,3,0,1,85
20120603,7,531,0,2,0,0,49,1,9,0,0,3,62
20120603,7,531,1,1,0,0,64,2,1,0,0,3,70
20120603,7,531,1,2,0,0,39,0,1,0,0,2,42
20120603,7,532,0,1,0,0,12,0,0,1,1,0,14
20120603,7,532,0,2,0,0,6,0,0,0,0,1,7
20120603,7,532,1,1,0,0,37,0,0,2,2,0,41
20120603,7,532,1,2,0,0,19,0,0,0,0,1,20
20120603,7,533,0,1,0,0,30,1,0,0,0,0,31
20120603,7,533,0,2,0,0,19,0,0,0,0,1,20
20120603,7,533,1,1,0,0,56,4,0,1,2,1,64
20120603,7,533,1,2,0,0,40,0,0,0,0,1,41
20120603,7,534,0,1,0,0,9,0,1,0,0,0,10
20120603,7,534,0,2,0,0,11,0,3,0,0,0,14
20120603,7,534,1,1,0,0,26,0,0,1,0,2,29
20120603,7,534,1,2,0,0,28,0,1,0,0,1,30
20120603,7,535,0,1,0,0,10,0,0,0,1,2,13
20120603,7,535,0,2,0,0,6,0,3,0,0,0,9
20120603,7,535,1,1,0,0,30,1,1,0,0,2,34
20120603,7,535,1,2,0,0,20,1,4,0,0,1,26
20120603,7,536,0,1,0,0,23,1,0,0,2,2,28
20120603,7,536,0,2,0,0,23,1,7,0,0,0,31
20120603,7,536,1,1,0,0,24,0,1,1,2,1,29
20120603,7,536,1,2,0,0,25,1,3,0,0,0,29
20120603,7,537,0,1,0,0,25,4,1,0,2,2,34
20120603,7,537,0,2,0,0,14,0,3,0,0,1,18
20120603,7,537,1,1,0,0,14,1,0,1,6,2,24
20120603,7,537,1,2,0,0,14,0,0,0,0,1,15
20120603,7,538,0,1,0,0,19,2,0,0,0,1,22
20120603,7,538,0,2,0,0,17,0,0,0,0,0,17
20120603,7,538,1,1,0,0,20,1,0,0,3,2,26
20120603,7,538,1,2,0,0,22,0,0,0,0,0,22
20120603,7,539,0,1,0,0,6,0,0,0,0,1,7
20120603,7,539,0,2,0,0,11,0,0,0,0,1,12
20120603,7,539,1,1,0,0,15,3,0,0,0,2,20
20120603,7,539,1,2,0,0,18,0,0,0,0,0,18
20120603,7,540,0,1,0,0,52,9,3,2,1,0,67
20120603,7,540,0,2,0,0,62,1,5,0,0,9,77
20120603,7,540,1,1,0,0,47,8,6,1,5,1,68
20120603,7,540,1,2,0,0,55,1,3,0,0,3,62
20120603,7,541,0,1,0,0,87,7,1,5,2,1,103
20120603,7,541,0,2,0,0,76,2,4,0,0,2,84
20120603,7,541,1,1,0,0,45,7,2,4,2,2,62
20120603,7,541,1,2,0,0,54,4,0,0,0,1,59
20120603,7,542,0,1,0,0,57,6,5,7,8,2,85
20120603,7,542,0,2,0,0,78,4,6,0,0,1,89
20120603,7,542,1,1,0,0,53,5,1,1,5,2,67
20120603,7,542,1,2,0,0,85,2,3,0,0,3,93
20120603,7,543,0,1,0,0,71,3,3,5,15,2,99
20120603,7,543,0,2,0,0,78,8,3,0,0,5,94
20120603,7,543,1,1,0,0,86,3,2,3,4,3,101
20120603,7,543,1,2,0,0,184,3,6,0,0,3,196
20120603,7,544,0,1,0,0,42,1,0,3,2,0,48
20120603,7,544,0,2,0,0,44,0,7,0,0,1,52
20120603,7,544,1,1,0,0,22,1,3,0,4,1,31
20120603,7,544,1,2,0,0,18,0,0,0,0,0,18
20120603,7,545,0,1,0,0,56,4,0,0,2,1,63
20120603,7,545,0,2,0,0,51,0,11,0,0,1,63
20120603,7,545,1,1,0,0,32,1,2,0,2,0,37
20120603,7,545,1,2,0,0,16,1,2,0,0,1,20
20120603,7,546,0,1,0,0,10,1,0,1,0,0,12
20120603,7,546,0,2,0,0,8,0,0,0,0,1,9
20120603,7,546,1,1,0,0,14,3,1,2,0,1,21
20120603,7,546,1,2,0,0,23,0,0,0,0,0,23
20120603,7,547,0,1,0,0,3,0,1,0,0,0,4
20120603,7,547,0,2,0,0,4,1,0,0,0,0,5
20120603,7,547,1,1,0,0,36,1,3,0,0,0,40
20120603,7,547,1,2,0,0,19,0,1,0,0,0,20
20120603,7,548,0,1,0,0,22,2,0,2,0,0,26
20120603,7,548,0,2,0,0,14,0,0,0,0,0,14
20120603,7,548,1,1,0,0,61,3,10,2,1,3,80
20120603,7,548,1,2,0,0,50,1,0,0,0,1,52
20120603,7,549,0,1,0,0,17,0,0,0,0,0,17
20120603,7,549,0,2,0,0,16,0,1,0,0,0,17
20120603,7,549,1,1,0,0,82,3,2,0,1,3,91
20120603,7,549,1,2,0,0,95,0,2,0,0,0,97
20120603,7,550,0,1,0,0,5,1,0,0,0,1,7
20120603,7,550,0,2,0,0,7,0,0,0,0,1,8
20120603,7,550,1,1,0,0,21,4,3,0,0,3,31
20120603,7,550,1,2,0,0,21,0,0,0,0,1,22
20120603,7,551,0,1,0,0,4,0,1,0,0,1,6
20120603,7,551,0,2,0,0,9,0,0,0,0,1,10
20120603,7,551,1,1,0,0,31,3,3,0,0,1,38
20120603,7,551,1,2,0,0,12,1,0,0,0,0,13
20120603,7,552,0,1,0,0,20,0,2,0,3,0,25
20120603,7,552,0,2,0,0,8,0,0,0,0,0,8
20120603,7,552,1,1,0,0,9,1,0,0,0,1,11
20120603,7,552,1,2,0,0,7,0,0,0,0,0,7
20120603,7,553,0,1,0,0,329,19,18,3,6,8,383
20120603,7,553,0,2,0,0,294,4,15,0,0,3,316
20120603,7,553,1,1,0,0,91,1,2,0,2,6,102
20120603,7,553,1,2,0,0,66,3,8,0,0,2,79
20120603,7,554,0,1,0,0,56,0,0,0,0,1,57
20120603,7,554,0,2,0,0,83,0,5,0,0,2,90
20120603,7,554,1,1,0,0,202,3,3,4,1,7,220
20120603,7,554,1,2,0,0,224,3,13,0,0,3,243
20120603,7,555,0,1,0,0,34,2,6,2,0,1,45
20120603,7,555,0,2,0,0,39,3,3,0,0,1,46
20120603,7,555,1,1,0,0,46,3,5,0,2,5,61
20120603,7,555,1,2,0,0,111,5,2,0,0,3,121
20120603,7,556,0,1,0,0,69,2,1,3,9,2,86
20120603,7,556,0,2,0,0,70,0,4,0,0,1,75
20120603,7,556,1,1,0,0,71,6,5,5,11,4,102
20120603,7,556,1,2,0,0,52,0,17,0,0,0,69
20120603,7,557,0,1,0,0,24,0,0,0,1,0,25
20120603,7,557,0,2,0,0,24,0,2,0,0,1,27
20120603,7,557,1,1,0,0,33,0,0,0,0,0,33
20120603,7,557,1,2,0,0,29,0,0,0,0,0,29
20120603,7,558,0,1,0,0,22,1,0,0,4,2,29
20120603,7,558,0,2,0,0,25,0,17,0,0,1,43
20120603,7,558,1,1,0,0,35,5,1,0,3,1,45
20120603,7,558,1,2,0,0,24,0,1,0,0,1,26
20120603,7,559,0,1,0,0,17,2,1,0,0,0,20
20120603,7,559,0,2,0,0,14,0,4,0,0,0,18
20120603,7,559,1,1,0,0,13,2,0,0,4,1,20
20120603,7,559,1,2,0,0,17,0,0,0,0,0,17
20120603,7,560,0,1,0,0,56,1,2,2,9,2,72
20120603,7,560,0,2,0,0,72,1,1,0,0,6,80
20120603,7,560,1,1,0,0,105,6,3,9,12,3,138
20120603,7,560,1,2,0,0,147,1,2,0,0,4,154
20120603,7,561,0,1,0,0,14,0,0,0,0,0,14
20120603,7,561,0,2,0,0,25,0,1,0,0,0,26
20120603,7,561,1,1,0,0,19,0,0,0,0,0,19
20120603,7,561,1,2,0,0,44,0,2,0,0,0,46
20120603,7,562,0,1,0,0,50,1,4,0,0,2,57
20120603,7,562,0,2,0,0,38,1,9,0,0,1,49
20120603,7,562,1,1,0,0,63,1,6,1,2,5,78
20120603,7,562,1,2,0,0,98,0,6,0,0,2,106
20120603,7,563,0,1,0,0,27,0,0,1,2,0,30
20120603,7,563,0,2,0,0,23,1,1,0,0,1,26
20120603,7,563,1,1,0,0,19,0,2,0,0,0,21
20120603,7,563,1,2,0,0,24,1,1,0,0,0,26
20120603,7,564,0,1,0,0,11,0,0,1,1,0,13
20120603,7,564,0,2,0,0,6,0,2,0,0,0,8
20120603,7,564,1,1,0,0,14,0,1,1,3,1,20
20120603,7,564,1,2,0,0,17,1,0,0,0,0,18
20120603,7,565,0,1,0,0,26,0,0,9,0,0,35
20120603,7,565,0,2,0,0,14,0,0,0,0,0,14
20120603,7,565,1,1,0,0,30,1,0,1,0,3,35
20120603,7,565,1,2,0,0,25,1,2,0,0,1,29
20120603,7,566,0,1,0,0,27,2,1,1,0,2,33
20120603,7,566,0,2,0,0,36,0,6,0,0,1,43
20120603,7,566,1,1,0,0,40,2,1,1,0,2,46
20120603,7,566,1,2,0,0,28,0,1,0,0,1,30
20120603,7,567,0,1,0,0,17,2,0,0,0,0,19
20120603,7,567,0,2,0,0,18,0,0,0,0,0,18
20120603,7,567,1,1,0,0,33,1,1,0,1,0,36
20120603,7,567,1,2,0,0,36,0,0,0,0,0,36
20120603,7,568,0,1,0,0,9,0,0,0,0,0,9
20120603,7,568,0,2,0,0,5,0,0,0,0,0,5
20120603,7,568,1,1,0,0,10,1,1,1,1,0,14
20120603,7,568,1,2,0,0,6,0,0,0,0,0,6
20120603,7,569,0,1,0,0,72,1,1,2,0,3,79
20120603,7,569,0,2,0,0,89,1,2,0,0,3,95
20120603,7,569,1,1,0,0,18,2,0,2,0,0,22
20120603,7,569,1,2,0,0,19,0,0,0,0,0,19
20120603,7,570,0,1,0,0,26,2,3,2,2,2,37
20120603,7,570,0,2,0,0,24,1,6,0,0,0,31
20120603,7,570,1,1,0,0,40,0,0,1,0,2,43
20120603,7,570,1,2,0,0,37,1,0,0,0,0,38
20120603,7,571,0,1,0,0,14,1,2,1,2,0,20
20120603,7,571,0,2,0,0,21,0,2,0,0,1,24
20120603,7,571,1,1,0,0,23,1,1,1,5,0,31
20120603,7,571,1,2,0,0,23,0,0,0,0,0,23
20120603,7,572,0,1,0,0,22,0,1,2,0,0,25
20120603,7,572,0,2,0,0,22,0,0,0,0,1,23
20120603,7,572,1,1,0,0,28,1,1,0,1,1,32
20120603,7,572,1,2,0,0,35,0,0,0,0,1,36
20120603,7,573,0,1,0,0,57,4,5,0,2,3,71
20120603,7,573,0,2,0,0,33,0,4,0,0,1,38
20120603,7,573,1,1,0,0,83,4,0,4,0,1,92
