집계일자,콘존ID,차로유형구분코드,교통량
20120618,1100CZS030,1,51112
20120618,1100CZS040,1,63308
20120618,1100CZS050,1,34593
20120618,1100CZS060,1,27752
20120618,1100CZS070,1,39117
20120618,1100CZS080,1,49589
20120618,1100CZS090,1,43068
20120618,1100CZS100,1,-1
20120618,1200CZE010,1,17797
20120618,1200CZE020,1,33647
20120618,1200CZE030,1,64467
20120618,1200CZE040,1,57351
20120618,1200CZE050,1,59390
20120618,1200CZE070,1,55608
20120618,1200CZE080,1,81848
20120618,1200CZS010,1,20868
20120618,1200CZS020,1,42399
20120618,1200CZS030,1,74491
20120618,1200CZS040,1,66794
20120618,1200CZS050,1,70047
20120618,1200CZS070,1,82111
20120618,1200CZS080,1,84354
20120618,1510CZE010,1,737
20120618,1510CZE020,1,5356
20120618,1510CZE030,1,5428
20120618,1510CZE040,1,7155
20120618,1510CZE050,1,7369
20120618,1510CZE060,1,7113
20120618,1510CZS010,1,781
20120618,1510CZS020,1,5050
20120618,1510CZS030,1,5035
20120618,1510CZS040,1,6136
20120618,1510CZS050,1,6532
20120618,1510CZS060,1,6933
20120618,2510CZE010,1,15625
20120618,2510CZE020,1,17448
20120618,2510CZE030,1,16226
20120618,2510CZE040,1,22319
20120618,2510CZE050,1,27005
20120618,2510CZE060,1,26958
20120618,2510CZE070,1,27708
20120618,2510CZS010,1,15742
20120618,2510CZS020,1,17556
20120618,2510CZS030,1,18601
20120618,2510CZS040,1,19710
20120618,2510CZS050,1,21111
20120618,2510CZS060,1,25215
20120618,2510CZS070,1,27461
20120618,3000CZE010,1,17794
20120618,3000CZE020,1,12920
20120618,3000CZE030,1,12584
20120618,3000CZS010,1,23533
20120618,3000CZS020,1,12891
20120618,3000CZS030,1,12598
20120618,4000CZE010,1,19530
20120618,4000CZE020,1,17089
20120618,4000CZS010,1,19350
20120618,4000CZS020,1,14211
20120618,4510CZE010,1,15385
20120618,4510CZE040,1,33190
20120618,4510CZE060,1,-1
20120618,4510CZE080,1,14531
20120618,4510CZS010,1,17375
20120618,4510CZS040,1,36157
20120618,4510CZS060,1,-1
20120618,4510CZS080,1,12549
20120618,5510CZE010,1,-1
20120618,5510CZE020,1,-1
20120618,5510CZE030,1,-1
20120618,5510CZS010,1,-1
20120618,5510CZS020,1,-1
20120618,5510CZS030,1,-1
20120619,0010CZE010,1,28046
20120619,0010CZE011,1,27817
20120619,0010CZE020,1,24088
20120619,0010CZE030,1,28999
20120619,0010CZE040,1,36126
20120619,0010CZE050,1,28803
20120619,0010CZE060,1,26401
20120619,0010CZE080,1,19841
20120619,0010CZE100,1,5658
20120619,0010CZE110,1,22877
20120619,0010CZE120,1,36836
20120619,0010CZE130,1,43965
20120619,0010CZE140,1,59397
20120619,0010CZE150,1,62808
20120619,0010CZE160,1,47933
20120619,0010CZE170,1,49609
20120619,0010CZE180,1,44089
20120619,0010CZE190,1,36195
20120619,0010CZE200,1,32969
20120619,0010CZE210,1,15619
20120619,0010CZE215,1,15217
20120619,0010CZE220,1,14739
20120619,0010CZE230,1,14515
20120619,0010CZE240,1,15037
20120619,0010CZE250,1,16256
20120619,0010CZE260,1,16043
20120619,0010CZE270,1,20937
20120619,0010CZE280,1,31766
20120619,0010CZE290,1,31088
20120619,0010CZE300,1,35323
20120619,0010CZE310,1,49693
20120619,0010CZE320,1,49677
20120619,0010CZE330,1,55210
20120619,0010CZE340,1,31307
20120619,0010CZE350,1,36297
20120619,0010CZE360,1,34684
20120619,0010CZE370,1,65305
20120619,0010CZE380,1,84207
20120619,0010CZE385,1,81314
20120619,0010CZE390,1,74888
20120619,0010CZE400,1,77020
20120619,0010CZE410,1,92488
20120619,0010CZE410,2,7876
20120619,0010CZE420,1,71402
20120619,0010CZE420,2,6691
20120619,0010CZE430,1,-1
20120619,0010CZE430,2,-1
20120619,0010CZE440,1,85349
20120619,0010CZE440,2,6882
20120619,0010CZE450,1,82043
20120619,0010CZE450,2,10352
20120619,0010CZE460,1,82636
20120619,0010CZE460,2,7423
20120619,0010CZE470,1,-1
20120619,0010CZE470,2,-1
20120619,0010CZE480,1,62872
20120619,0010CZE480,2,6563
20120619,0010CZE500,1,77972
20120619,0010CZE500,2,8605
20120619,0010CZE510,1,-1
20120619,0010CZE510,2,-1
20120619,0010CZS010,1,-1
20120619,0010CZS011,1,-1
20120619,0010CZS020,1,-1
20120619,0010CZS030,1,28344
20120619,0010CZS040,1,33142
20120619,0010CZS050,1,28402
20120619,0010CZS060,1,26116
20120619,0010CZS080,1,19598
20120619,0010CZS100,1,5746
20120619,0010CZS110,1,22592
20120619,0010CZS120,1,36922
20120619,0010CZS130,1,42702
20120619,0010CZS140,1,60669
20120619,0010CZS150,1,63369
20120619,0010CZS160,1,46485
20120619,0010CZS170,1,51854
20120619,0010CZS180,1,43920
20120619,0010CZS190,1,36688
20120619,0010CZS200,1,33387
20120619,0010CZS210,1,15824
20120619,0010CZS215,1,15203
20120619,0010CZS220,1,14336
20120619,0010CZS230,1,14692
20120619,0010CZS240,1,15132
20120619,0010CZS250,1,15755
20120619,0010CZS260,1,15882
20120619,0010CZS270,1,22727
20120619,0010CZS280,1,33173
20120619,0010CZS290,1,33023
20120619,0010CZS300,1,37775
20120619,0010CZS310,1,51111
20120619,0010CZS320,1,38623
20120619,0010CZS330,1,61755
20120619,0010CZS340,1,29698
20120619,0010CZS350,1,36913
20120619,0010CZS360,1,36142
20120619,0010CZS370,1,57921
20120619,0010CZS380,1,69404
20120619,0010CZS385,1,70136
20120619,0010CZS390,1,77127
20120619,0010CZS400,1,71795
20120619,0010CZS410,1,73863
20120619,0010CZS410,2,5654
20120619,0010CZS420,1,72547
20120619,0010CZS420,2,5579
20120619,0010CZS430,1,-1
20120619,0010CZS430,2,-1
20120619,0010CZS440,1,89118
20120619,0010CZS440,2,6146
20120619,0010CZS450,1,94496
20120619,0010CZS450,2,5913
20120619,0010CZS460,1,87579
20120619,0010CZS460,2,7363
20120619,0010CZS470,1,-1
20120619,0010CZS470,2,-1
20120619,0010CZS480,1,80511
20120619,0010CZS480,2,6147
20120619,0010CZS500,1,84446
20120619,0010CZS500,2,8392
20120619,0010CZS510,1,-1
20120619,0010CZS510,2,-1
20120619,0100CZE010,1,12273
20120619,0100CZE020,1,7920
20120619,0100CZE025,1,9855
20120619,0100CZE030,1,12931
20120619,0100CZE040,1,12097
20120619,0100CZE050,1,14205
20120619,0100CZE060,1,12730
20120619,0100CZE070,1,13261
20120619,0100CZE080,1,15586
20120619,0100CZE090,1,16224
20120619,0100CZE100,1,17437
20120619,0100CZE110,1,24084
20120619,0100CZE120,1,22827
20120619,0100CZE130,1,21626
20120619,0100CZE140,1,25630
20120619,0100CZE150,1,26231
20120619,0100CZE160,1,26100
20120619,0100CZE170,1,28166
20120619,0100CZE180,1,30982
20120619,0100CZE190,1,32823
20120619,0100CZE200,1,19524
20120619,0100CZE210,1,28021
20120619,0100CZE220,1,25436
20120619,0100CZE230,1,41538
20120619,0100CZE240,1,40487
20120619,0100CZE250,1,41424
20120619,0100CZE260,1,16626
20120619,0100CZE270,1,-1
20120619,0100CZE280,1,-1
20120619,0100CZE285,1,-1
20120619,0100CZS010,1,12233
20120619,0100CZS020,1,8045
20120619,0100CZS025,1,9368
20120619,0100CZS030,1,12249
20120619,0100CZS040,1,12175
20120619,0100CZS050,1,12727
20120619,0100CZS060,1,12273
20120619,0100CZS070,1,14106
20120619,0100CZS080,1,15894
20120619,0100CZS090,1,16892
20120619,0100CZS100,1,18133
20120619,0100CZS110,1,21080
20120619,0100CZS120,1,26855
20120619,0100CZS130,1,20490
20120619,0100CZS140,1,25768
20120619,0100CZS150,1,26466
20120619,0100CZS160,1,26278
20120619,0100CZS170,1,29515
20120619,0100CZS180,1,31917
20120619,0100CZS190,1,33627
20120619,0100CZS200,1,21392
20120619,0100CZS210,1,28353
20120619,0100CZS220,1,25986
20120619,0100CZS230,1,41004
20120619,0100CZS240,1,40617
20120619,0100CZS250,1,47381
20120619,0100CZS260,1,15227
20120619,0100CZS270,1,-1
20120619,0100CZS280,1,-1
20120619,0100CZS285,1,-1
20120619,0101CZE010,1,2316
20120619,0101CZE020,1,3227
20120619,0101CZE030,1,2843
20120619,0101CZE040,1,2865
20120619,0101CZE050,1,2738
20120619,0101CZE060,1,2930
20120619,0101CZE070,1,3974
20120619,0101CZE080,1,34
20120619,0101CZE090,1,4490
20120619,0101CZE100,1,4003
20120619,0101CZE110,1,4165
20120619,0101CZS010,1,2491
20120619,0101CZS020,1,3197
20120619,0101CZS030,1,2073
20120619,0101CZS040,1,2823
20120619,0101CZS050,1,2848
20120619,0101CZS060,1,3192
20120619,0101CZS070,1,4040
20120619,0101CZS080,1,46
20120619,0101CZS090,1,4636
20120619,0101CZS100,1,4519
20120619,0101CZS110,1,5311
20120619,0120CZE090,1,6285
20120619,0120CZE100,1,7112
20120619,0120CZE110,1,4482
20120619,0120CZE220,1,7521
20120619,0120CZE230,1,11477
20120619,0120CZS090,1,5836
20120619,0120CZS100,1,6995
20120619,0120CZS110,1,4563
20120619,0120CZS220,1,7949
20120619,0120CZS230,1,11496
20120619,0121CZE010,1,503
20120619,0121CZE020,1,1809
20120619,0121CZE030,1,9155
20120619,0121CZE040,1,12018
20120619,0121CZE050,1,12562
20120619,0121CZE060,1,13149
20120619,0121CZE070,1,12679
20120619,0121CZE080,1,12078
20120619,0121CZS010,1,564
20120619,0121CZS020,1,1961
20120619,0121CZS030,1,10511
20120619,0121CZS040,1,12444
20120619,0121CZS050,1,12965
20120619,0121CZS060,1,13725
20120619,0121CZS070,1,13575
20120619,0121CZS080,1,13179
20120619,0140CZE010,1,5264
20120619,0140CZE020,1,6522
20120619,0140CZE030,1,6195
20120619,0140CZE040,1,3948
20120619,0140CZE050,1,4013
20120619,0140CZE060,1,2950
20120619,0140CZS010,1,4965
20120619,0140CZS020,1,6402
20120619,0140CZS030,1,6121
20120619,0140CZS040,1,3736
20120619,0140CZS050,1,4023
20120619,0140CZS060,1,2928
20120619,0150CZE010,1,11040
20120619,0150CZE030,1,12993
20120619,0150CZE040,1,12431
20120619,0150CZE050,1,4245
20120619,0150CZE060,1,4519
20120619,0150CZE070,1,5098
20120619,0150CZE080,1,7194
20120619,0150CZE090,1,9938
20120619,0150CZE100,1,8691
20120619,0150CZE110,1,8163
20120619,0150CZE120,1,8608
20120619,0150CZE130,1,7981
20120619,0150CZE140,1,8311
20120619,0150CZE150,1,11823
20120619,0150CZE160,1,10239
20120619,0150CZE170,1,10514
20120619,0150CZE180,1,9874
20120619,0150CZE190,1,11214
20120619,0150CZE200,1,10826
20120619,0150CZE210,1,11488
20120619,0150CZE220,1,12144
20120619,0150CZE230,1,11728
20120619,0150CZE240,1,18872
20120619,0150CZE250,1,22368
20120619,0150CZE260,1,22620
20120619,0150CZE270,1,28042
20120619,0150CZE280,1,40933
20120619,0150CZE290,1,45376
20120619,0150CZE300,1,51416
20120619,0150CZE310,1,52907
20120619,0150CZE315,1,56091
20120619,0150CZE320,1,51338
20120619,0150CZE330,1,-1
20120619,0150CZE340,1,-1
20120619,0150CZE350,1,-1
20120619,0150CZE360,1,69197
20120619,0150CZE370,1,71471
20120619,0150CZE380,1,48129
20120619,0150CZS010,1,10388
20120619,0150CZS030,1,12824
20120619,0150CZS040,1,12419
20120619,0150CZS050,1,4005
20120619,0150CZS060,1,4607
20120619,0150CZS070,1,5250
20120619,0150CZS080,1,7423
20120619,0150CZS090,1,9508
20120619,0150CZS100,1,9226
20120619,0150CZS110,1,8365
20120619,0150CZS120,1,9194
20120619,0150CZS130,1,8654
20120619,0150CZS140,1,8604
20120619,0150CZS150,1,12023
20120619,0150CZS160,1,11049
20120619,0150CZS170,1,11340
20120619,0150CZS180,1,10590
20120619,0150CZS190,1,11669
20120619,0150CZS200,1,11875
20120619,0150CZS210,1,12226
20120619,0150CZS220,1,12943
20120619,0150CZS230,1,12919
20120619,0150CZS240,1,20733
20120619,0150CZS250,1,23698
20120619,0150CZS260,1,27043
20120619,0150CZS270,1,29696
20120619,0150CZS280,1,44581
20120619,0150CZS290,1,49758
20120619,0150CZS300,1,55086
20120619,0150CZS310,1,65534
20120619,0150CZS315,1,56261
20120619,0150CZS320,1,53544
20120619,0150CZS330,1,-1
20120619,0150CZS340,1,-1
20120619,0150CZS350,1,-1
20120619,0150CZS360,1,57350
20120619,0150CZS370,1,68134
20120619,0150CZS380,1,54483
20120619,0160CZE010,1,22023
20120619,0160CZE020,1,23920
20120619,0160CZS010,1,22499
20120619,0160CZS020,1,24337
20120619,0170CZE010,1,6465
20120619,0170CZE020,1,11764
20120619,0170CZE030,1,13748
20120619,0170CZE040,1,13775
20120619,0170CZE050,1,20750
20120619,0170CZS010,1,8240
20120619,0170CZS020,1,14784
20120619,0170CZS030,1,20491
20120619,0170CZS040,1,14052
20120619,0170CZS050,1,19252
20120619,0200CZE060,1,14709
20120619,0200CZE070,1,11780
20120619,0200CZE080,1,10202
20120619,0200CZE090,1,11002
20120619,0200CZS060,1,15288
20120619,0200CZS070,1,12721
20120619,0200CZS080,1,10144
20120619,0200CZS090,1,10961
20120619,0201CZE010,1,11153
20120619,0201CZE020,1,6788
20120619,0201CZE025,1,4155
20120619,0201CZE030,1,5233
20120619,0201CZE040,1,4978
20120619,0201CZE050,1,4770
20120619,0201CZS010,1,11206
20120619,0201CZS020,1,8374
20120619,0201CZS025,1,3736
20120619,0201CZS030,1,4866
20120619,0201CZS040,1,4710
20120619,0201CZS050,1,4576
20120619,0251CZE010,1,13947
20120619,0251CZE020,1,13500
20120619,0251CZE030,1,11748
20120619,0251CZE040,1,12407
20120619,0251CZE050,1,13737
20120619,0251CZE060,1,16240
20120619,0251CZE070,1,13659
20120619,0251CZE080,1,14654
20120619,0251CZE090,1,13999
20120619,0251CZE100,1,-1
20120619,0251CZE110,1,7015
20120619,0251CZE120,1,44930
20120619,0251CZE130,1,37176
20120619,0251CZE140,1,39834
20120619,0251CZE150,1,28947
20120619,0251CZE160,1,22034
20120619,0251CZE170,1,18453
20120619,0251CZE180,1,16566
20120619,0251CZE190,1,17382
20120619,0251CZE200,1,13852
20120619,0251CZE210,1,14113
20120619,0251CZE220,1,13990
20120619,0251CZE230,1,14487
20120619,0251CZE240,1,11937
20120619,0251CZE250,1,13778
20120619,0251CZE260,1,11970
20120619,0251CZE270,1,10989
20120619,0251CZE280,1,14724
20120619,0251CZE290,1,17016
20120619,0251CZE300,1,-1
20120619,0251CZE310,1,25603
20120619,0251CZS010,1,13842
20120619,0251CZS020,1,13049
20120619,0251CZS030,1,11900
20120619,0251CZS040,1,12850
20120619,0251CZS050,1,14355
20120619,0251CZS060,1,16793
20120619,0251CZS070,1,13922
20120619,0251CZS080,1,14484
20120619,0251CZS090,1,18788
20120619,0251CZS100,1,-1
20120619,0251CZS110,1,12193
20120619,0251CZS120,1,34702
20120619,0251CZS130,1,43637
20120619,0251CZS140,1,36563
20120619,0251CZS150,1,25605
20120619,0251CZS160,1,21318
20120619,0251CZS170,1,16169
20120619,0251CZS180,1,16135
20120619,0251CZS190,1,17537
20120619,0251CZS200,1,13848
20120619,0251CZS210,1,14533
20120619,0251CZS220,1,15171
20120619,0251CZS230,1,13150
20120619,0251CZS240,1,12720
20120619,0251CZS250,1,15551
20120619,0251CZS260,1,10810
20120619,0251CZS270,1,11053
20120619,0251CZS280,1,12792
20120619,0251CZS290,1,16176
20120619,0251CZS300,1,-1
20120619,0251CZS310,1,26773
20120619,0270CZE020,1,4678
20120619,0270CZE030,1,7403
20120619,0270CZE040,1,7087
20120619,0270CZE050,1,7060
20120619,0270CZE060,1,7172
20120619,0270CZE070,1,7426
20120619,0270CZE080,1,6804
20120619,0270CZE090,1,8884
20120619,0270CZE100,1,8942
20120619,0270CZE110,1,7593
20120619,0270CZE120,1,7224
20120619,0270CZS020,1,4615
20120619,0270CZS030,1,7378
20120619,0270CZS040,1,7024
20120619,0270CZS050,1,7089
20120619,0270CZS060,1,7440
20120619,0270CZS070,1,7362
20120619,0270CZS080,1,6892
20120619,0270CZS090,1,8998
20120619,0270CZS100,1,8901
20120619,0270CZS110,1,7482
20120619,0270CZS120,1,7035
20120619,0300CZE130,1,14997
20120619,0300CZE140,1,14809
20120619,0300CZE150,1,14810
20120619,0300CZE160,1,12895
20120619,0300CZE170,1,12492
20120619,0300CZE180,1,12820
20120619,0300CZE190,1,11960
20120619,0300CZS130,1,12999
20120619,0300CZS140,1,13095
20120619,0300CZS150,1,13126
20120619,0300CZS160,1,11543
20120619,0300CZS170,1,11232
20120619,0300CZS180,1,10303
20120619,0300CZS190,1,10217
20120619,0301CZE010,1,7335
20120619,0301CZE020,1,8076
20120619,0301CZE030,1,7664
20120619,0301CZE040,1,9143
20120619,0301CZE050,1,10238
20120619,0301CZE060,1,11405
20120619,0301CZE070,1,11894
20120619,0301CZE080,1,16183
20120619,0301CZE090,1,12586
20120619,0301CZE100,1,13297
20120619,0301CZE110,1,12814
20120619,0301CZE120,1,13276
20120619,0301CZS010,1,7139
20120619,0301CZS020,1,7584
20120619,0301CZS030,1,7326
20120619,0301CZS040,1,9157
20120619,0301CZS050,1,9676
20120619,0301CZS060,1,10964
20120619,0301CZS070,1,11406
20120619,0301CZS080,1,10477
20120619,0301CZS090,1,12386
20120619,0301CZS100,1,12880
20120619,0301CZS110,1,12317
20120619,0301CZS120,1,12612
20120619,0351CZE010,1,7199
20120619,0351CZE020,1,9598
20120619,0351CZE030,1,8833
20120619,0351CZE040,1,6029
20120619,0351CZE050,1,5708
20120619,0351CZE060,1,10354
20120619,0351CZE070,1,9409
20120619,0351CZE080,1,8222
20120619,0351CZE090,1,8313
20120619,0351CZE100,1,7779
20120619,0351CZE110,1,7695
20120619,0351CZE120,1,7714
20120619,0351CZE130,1,6770
20120619,0351CZE140,1,5360
20120619,0351CZE150,1,5502
20120619,0351CZE160,1,6287
20120619,0351CZE170,1,8051
20120619,0351CZE180,1,10916
20120619,0351CZE190,1,12689
20120619,0351CZE200,1,15832
20120619,0351CZE210,1,18967
20120619,0351CZS010,1,7283
20120619,0351CZS020,1,9284
20120619,0351CZS030,1,8206
20120619,0351CZS040,1,6061
20120619,0351CZS050,1,5879
20120619,0351CZS060,1,10257
20120619,0351CZS070,1,9108
20120619,0351CZS080,1,8624
20120619,0351CZS090,1,8666
20120619,0351CZS100,1,8306
20120619,0351CZS110,1,8125
20120619,0351CZS120,1,8099
20120619,0351CZS130,1,7759
20120619,0351CZS140,1,6050
20120619,0351CZS150,1,5365
20120619,0351CZS160,1,6727
20120619,0351CZS170,1,8721
20120619,0351CZS180,1,11831
20120619,0351CZS190,1,14085
20120619,0351CZS200,1,17201
20120619,0351CZS210,1,19176
20120619,0352CZE280,1,25097
20120619,0352CZE290,1,28515
20120619,0352CZE300,1,26190
20120619,0352CZE310,1,25447
20120619,0352CZE320,1,25208
20120619,0352CZE330,1,24623
20120619,0352CZE340,1,22699
20120619,0352CZE350,1,26948
20120619,0352CZE360,1,45908
20120619,0352CZE370,1,20610
20120619,0352CZE380,1,20207
20120619,0352CZE390,1,24394
20120619,0352CZE400,1,35849
20120619,0352CZE410,1,63895
20120619,0352CZE420,1,60917
20120619,0352CZE430,1,64968
20120619,0352CZS280,1,27872
20120619,0352CZS290,1,30114
20120619,0352CZS300,1,27812
20120619,0352CZS310,1,27068
20120619,0352CZS320,1,27009
20120619,0352CZS330,1,24767
20120619,0352CZS340,1,24142
20120619,0352CZS350,1,26366
20120619,0352CZS360,1,44547
20120619,0352CZS370,1,16963
20120619,0352CZS380,1,21472
20120619,0352CZS390,1,25280
20120619,0352CZS400,1,36690
20120619,0352CZS410,1,65201
20120619,0352CZS420,1,61813
20120619,0352CZS430,1,64693
20120619,0370CZE010,1,27205
20120619,0370CZE020,1,27249
20120619,0370CZE030,1,27927
20120619,0370CZE040,1,27974
20120619,0370CZE050,1,28374
20120619,0370CZS010,1,29128
20120619,0370CZS020,1,28508
20120619,0370CZS030,1,28666
20120619,0370CZS040,1,28672
20120619,0370CZS050,1,29084
20120619,0400CZE010,1,27648
20120619,0400CZE020,1,30311
20120619,0400CZE030,1,25112
20120619,0400CZE040,1,28227
20120619,0400CZE050,1,12995
20120619,0400CZE060,1,18807
20120619,0400CZE070,1,13390
20120619,0400CZE080,1,8409
20120619,0400CZS010,1,28782
20120619,0400CZS020,1,29386
20120619,0400CZS030,1,23387
20120619,0400CZS040,1,27446
20120619,0400CZS050,1,13312
20120619,0400CZS060,1,17900
20120619,0400CZS070,1,12652
20120619,0400CZS080,1,8190
20120619,0450CZE010,1,9773
20120619,0450CZE020,1,22494
20120619,0450CZE030,1,17466
20120619,0450CZE040,1,18504
20120619,0450CZE050,1,17669
20120619,0450CZE060,1,16633
20120619,0450CZE070,1,10037
20120619,0450CZE080,1,10253
20120619,0450CZE090,1,9626
20120619,0450CZE100,1,9052
20120619,0450CZE110,1,8657
20120619,0450CZE120,1,26335
20120619,0450CZE130,1,26462
20120619,0450CZE140,1,17742
20120619,0450CZE150,1,17815
20120619,0450CZE160,1,17067
20120619,0450CZE170,1,17600
20120619,0450CZE180,1,16638
20120619,0450CZE190,1,18216
20120619,0450CZE200,1,18046
20120619,0450CZE210,1,19543
20120619,0450CZE220,1,18786
20120619,0450CZE225,1,20113
20120619,0450CZE230,1,24592
20120619,0450CZE240,1,1731
20120619,0450CZE245,1,2421
20120619,0450CZE250,1,1119
20120619,0450CZE260,1,-1
20120619,0450CZS010,1,10443
20120619,0450CZS020,1,22572
20120619,0450CZS030,1,17478
20120619,0450CZS040,1,18850
20120619,0450CZS050,1,18578
20120619,0450CZS060,1,17795
20120619,0450CZS070,1,10501
20120619,0450CZS080,1,10713
20120619,0450CZS090,1,10108
20120619,0450CZS100,1,9832
20120619,0450CZS110,1,9426
20120619,0450CZS120,1,26340
20120619,0450CZS130,1,25656
20120619,0450CZS140,1,18043
20120619,0450CZS150,1,18138
20120619,0450CZS160,1,17205
20120619,0450CZS170,1,17363
20120619,0450CZS180,1,18257
20120619,0450CZS190,1,18672
20120619,0450CZS200,1,18177
20120619,0450CZS210,1,19855
20120619,0450CZS220,1,20869
20120619,0450CZS225,1,19915
20120619,0450CZS230,1,25880
20120619,0450CZS240,1,1454
20120619,0450CZS245,1,2302
20120619,0450CZS250,1,1074
20120619,0450CZS260,1,-1
20120619,0500CZE010,1,66786
20120619,0500CZE020,1,39165
20120619,0500CZE025,1,39187
20120619,0500CZE030,1,62522
20120619,0500CZE040,1,64590
20120619,0500CZE050,1,64628
20120619,0500CZE060,1,61638
20120619,0500CZE065,1,66480
20120619,0500CZE070,1,58094
20120619,0500CZE080,1,64537
20120619,0500CZE090,1,59941
20120619,0500CZE100,1,68725
20120619,0500CZE110,1,73046
20120619,0500CZE120,1,57171
20120619,0500CZE130,1,52927
20120619,0500CZE140,1,43458
20120619,0500CZE150,1,38636
20120619,0500CZE160,1,44227
20120619,0500CZE170,1,66534
20120619,0500CZE180,1,53049
20120619,0500CZE190,1,30416
20120619,0500CZE200,1,24964
20120619,0500CZE210,1,21919
20120619,0500CZE220,1,11831
20120619,0500CZE230,1,12316
20120619,0500CZE240,1,11203
20120619,0500CZE250,1,9565
20120619,0500CZE260,1,11159
20120619,0500CZE270,1,11813
20120619,0500CZE280,1,11678
20120619,0500CZE290,1,11138
20120619,0500CZE300,1,9449
20120619,0500CZS010,1,58229
20120619,0500CZS020,1,49066
20120619,0500CZS025,1,50516
20120619,0500CZS030,1,59730
20120619,0500CZS040,1,69379
20120619,0500CZS050,1,63006
20120619,0500CZS060,1,80218
20120619,0500CZS065,1,68193
20120619,0500CZS070,1,65050
20120619,0500CZS080,1,69099
20120619,0500CZS090,1,61314
20120619,0500CZS100,1,68270
20120619,0500CZS110,1,75558
20120619,0500CZS120,1,57400
20120619,0500CZS130,1,53532
20120619,0500CZS140,1,44983
20120619,0500CZS150,1,38358
20120619,0500CZS160,1,34962
20120619,0500CZS170,1,64166
20120619,0500CZS180,1,51745
20120619,0500CZS190,1,28970
20120619,0500CZS200,1,24603
20120619,0500CZS210,1,22177
20120619,0500CZS220,1,12356
20120619,0500CZS230,1,12418
20120619,0500CZS240,1,11698
20120619,0500CZS250,1,10867
20120619,0500CZS260,1,10734
20120619,0500CZS270,1,11555
20120619,0500CZS280,1,11752
20120619,0500CZS290,1,11014
20120619,0500CZS300,1,8207
20120619,0550CZE020,1,15369
20120619,0550CZE030,1,37984
20120619,0550CZE040,1,28139
20120619,0550CZE130,1,22473
20120619,0550CZE140,1,20746
20120619,0550CZE150,1,19778
20120619,0550CZE160,1,13523
20120619,0550CZE170,1,12604
20120619,0550CZE180,1,10496
20120619,0550CZE190,1,7299
20120619,0550CZE200,1,6772
20120619,0550CZE210,1,6766
20120619,0550CZE220,1,5153
20120619,0550CZE230,1,7040
20120619,0550CZE240,1,5966
20120619,0550CZE250,1,6031
20120619,0550CZE260,1,5595
20120619,0550CZE270,1,11489
20120619,0550CZE280,1,11679
20120619,0550CZE290,1,15812
20120619,0550CZE300,1,5913
20120619,0550CZE310,1,6519
20120619,0550CZE320,1,6702
20120619,0550CZE330,1,8489
20120619,0550CZE340,1,11506
20120619,0550CZE345,1,11471
20120619,0550CZS020,1,15577
20120619,0550CZS030,1,37444
20120619,0550CZS040,1,26007
20120619,0550CZS130,1,22156
20120619,0550CZS140,1,20167
20120619,0550CZS150,1,19662
20120619,0550CZS160,1,13178
20120619,0550CZS170,1,11508
20120619,0550CZS180,1,9705
20120619,0550CZS190,1,6586
20120619,0550CZS200,1,6388
20120619,0550CZS210,1,6436
20120619,0550CZS220,1,5119
20120619,0550CZS230,1,6804
20120619,0550CZS240,1,5989
20120619,0550CZS250,1,6324
20120619,0550CZS260,1,6354
20120619,0550CZS270,1,12064
20120619,0550CZS280,1,12012
20120619,0550CZS290,1,15485
20120619,0550CZS300,1,5915
20120619,0550CZS310,1,6565
20120619,0550CZS320,1,6914
20120619,0550CZS330,1,9409
20120619,0550CZS340,1,11201
20120619,0550CZS345,1,10736
20120619,0600CZE020,1,32421
20120619,0600CZE030,1,23446
20120619,0600CZE040,1,21608
20120619,0600CZE050,1,22163
20120619,0600CZE060,1,14168
20120619,0600CZE070,1,12676
20120619,0600CZE080,1,10338
20120619,0600CZE090,1,8506
20120619,0600CZE100,1,6746
20120619,0600CZE110,1,7134
20120619,0600CZE130,1,5694
20120619,0600CZS020,1,35188
20120619,0600CZS030,1,23854
20120619,0600CZS040,1,21473
20120619,0600CZS050,1,20920
20120619,0600CZS060,1,12451
20120619,0600CZS070,1,11547
20120619,0600CZS080,1,9613
20120619,0600CZS090,1,8034
20120619,0600CZS110,1,7083
20120619,0600CZS130,1,5791
20120619,0650CZE080,1,5140
20120619,0650CZE090,1,7200
20120619,0650CZE100,1,7238
20120619,0650CZE110,1,5401
20120619,0650CZE120,1,2657
20120619,0650CZE130,1,5014
20120619,0650CZE140,1,3508
20120619,0650CZE150,1,3389
20120619,0650CZE160,1,-1
20120619,0650CZS080,1,5285
20120619,0650CZS090,1,5888
20120619,0650CZS100,1,5769
20120619,0650CZS110,1,5670
20120619,0650CZS120,1,3353
20120619,0650CZS130,1,4983
20120619,0650CZS140,1,3552
20120619,0650CZS150,1,3517
20120619,0650CZS160,1,-1
20120619,0651CZE010,1,10809
20120619,0651CZE020,1,11818
20120619,0651CZE030,1,12092
20120619,0651CZE040,1,11634
20120619,0651CZE050,1,10455
20120619,0651CZE060,1,7384
20120619,0651CZE070,1,83661
20120619,0651CZS010,1,10992
20120619,0651CZS020,1,11752
20120619,0651CZS030,1,12403
20120619,0651CZS040,1,12023
20120619,0651CZS050,1,10918
20120619,0651CZS060,1,7272
20120619,0651CZS070,1,85304
20120619,1000CZE010,1,84528
20120619,1000CZE020,1,62102
