집계일자,집계시,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20220603,5,192,0,1,0,0,24,9,5,10,8,0,56
20220603,5,192,0,2,0,0,392,59,27,25,42,12,557
20220603,5,192,1,1,0,0,15,2,5,14,3,1,40
20220603,5,192,1,2,0,0,255,54,21,29,60,7,426
20220603,5,193,0,1,0,0,11,2,10,10,1,0,34
20220603,5,193,0,2,0,0,106,20,27,44,37,5,239
20220603,5,193,1,1,0,0,16,1,5,9,7,2,40
20220603,5,193,1,2,0,0,341,16,12,30,32,3,434
20220603,5,194,0,1,0,0,14,4,7,4,0,0,29
20220603,5,194,0,2,0,0,119,61,71,34,39,3,327
20220603,5,194,1,1,0,0,26,3,4,5,3,1,42
20220603,5,194,1,2,0,0,186,99,59,19,25,8,396
20220603,5,195,0,1,0,0,4,0,3,7,3,0,17
20220603,5,195,0,2,0,0,46,18,16,37,30,1,148
20220603,5,195,1,1,0,0,9,1,4,8,3,1,26
20220603,5,195,1,2,0,0,38,14,11,17,24,1,105
20220603,5,196,0,1,0,0,9,2,7,7,1,1,27
20220603,5,196,0,2,0,0,67,7,5,20,18,5,122
20220603,5,196,1,1,0,0,4,1,1,6,4,1,17
20220603,5,196,1,2,0,0,62,6,8,25,27,1,129
20220603,5,197,0,1,0,0,9,1,7,13,4,1,35
20220603,5,197,0,2,0,0,93,12,4,31,35,2,177
20220603,5,197,1,1,0,0,11,2,1,5,2,2,23
20220603,5,197,1,2,0,0,93,9,7,16,29,2,156
20220603,5,198,0,1,0,0,35,2,9,8,0,1,55
20220603,5,198,0,2,0,0,222,17,30,19,12,11,311
20220603,5,198,1,1,0,0,16,2,1,6,1,1,27
20220603,5,198,1,2,0,0,81,11,5,26,35,12,170
20220603,5,199,0,1,0,0,15,1,6,6,6,0,34
20220603,5,199,0,2,0,0,111,21,12,17,29,3,193
20220603,5,199,1,1,0,0,12,0,0,8,0,3,23
20220603,5,199,1,2,0,0,91,11,7,23,20,8,160
20220603,5,200,0,1,0,0,3,1,0,1,0,0,5
20220603,5,200,0,2,0,0,25,2,1,1,3,2,34
20220603,5,200,1,1,0,0,8,0,1,2,1,2,14
20220603,5,200,1,2,0,0,103,1,11,5,9,12,141
20220603,5,201,0,1,0,0,33,2,8,4,1,0,48
20220603,5,201,0,2,0,0,241,10,11,9,25,7,303
20220603,5,201,1,1,0,0,9,2,0,1,0,1,13
20220603,5,201,1,2,0,0,70,2,3,4,1,2,82
20220603,5,202,0,1,0,0,4,0,1,1,0,0,6
20220603,5,202,0,2,0,0,24,5,1,2,4,1,37
20220603,5,202,1,1,0,0,1,0,1,0,0,0,2
20220603,5,202,1,2,0,0,36,5,2,1,22,0,66
20220603,5,203,0,1,0,0,12,0,9,5,2,0,28
20220603,5,203,0,2,0,0,137,11,9,12,17,5,191
20220603,5,203,1,1,0,0,14,1,5,3,2,1,26
20220603,5,203,1,2,0,0,137,7,8,4,30,4,190
20220603,5,204,0,1,0,0,8,0,1,2,0,0,11
20220603,5,204,0,2,0,0,32,1,2,2,0,2,39
20220603,5,204,1,1,0,0,6,0,0,2,0,0,8
20220603,5,204,1,2,0,0,39,1,1,6,1,0,48
20220603,5,205,0,1,0,0,4,0,0,3,0,0,7
20220603,5,205,0,2,0,0,26,0,0,2,0,1,29
20220603,5,205,1,1,0,0,5,0,0,0,0,0,5
20220603,5,205,1,2,0,0,54,4,2,4,9,4,77
20220603,5,206,0,1,0,0,4,0,0,2,0,0,6
20220603,5,206,0,2,0,0,17,0,1,2,4,0,24
20220603,5,206,1,1,0,0,10,2,0,0,2,1,15
20220603,5,206,1,2,0,0,49,0,1,1,6,2,59
20220603,5,207,0,1,0,0,7,2,0,1,0,0,10
20220603,5,207,0,2,0,0,41,2,1,3,11,2,60
20220603,5,207,1,1,0,0,6,1,1,4,0,0,12
20220603,5,207,1,2,0,0,56,5,6,5,13,1,86
20220603,5,208,0,1,0,0,9,0,0,4,1,0,14
20220603,5,208,0,2,0,0,45,4,4,4,13,0,70
20220603,5,208,1,1,0,0,7,0,0,2,1,1,11
20220603,5,208,1,2,0,0,21,2,1,7,10,3,44
20220603,5,209,0,1,0,0,2,0,0,1,0,0,3
20220603,5,209,0,2,0,0,4,0,0,0,3,1,8
20220603,5,209,1,1,0,0,2,0,0,0,0,1,3
20220603,5,209,1,2,0,0,5,0,0,1,1,1,8
20220603,5,210,0,1,0,0,9,0,1,2,0,0,12
20220603,5,210,0,2,0,0,52,3,1,2,13,1,72
20220603,5,210,1,1,0,0,7,0,1,5,1,1,15
20220603,5,210,1,2,0,0,19,6,1,8,12,0,46
20220603,5,211,0,1,0,0,13,0,2,3,0,0,18
20220603,5,211,0,2,0,0,60,0,1,5,11,1,78
20220603,5,211,1,1,0,0,5,0,0,1,2,0,8
20220603,5,211,1,2,0,0,21,2,1,9,10,1,44
20220603,5,212,0,1,0,0,63,5,5,8,2,0,83
20220603,5,212,0,2,0,0,905,43,14,19,31,20,1032
20220603,5,212,1,1,0,0,13,3,2,10,5,4,37
20220603,5,212,1,2,0,0,179,16,20,19,42,7,283
20220603,5,213,0,1,0,0,17,0,3,3,5,0,28
20220603,5,213,0,2,0,0,224,17,4,6,53,13,317
20220603,5,213,1,1,0,0,6,0,4,3,3,1,17
20220603,5,213,1,2,0,0,114,6,4,6,16,6,152
20220603,5,214,0,1,0,0,16,1,9,5,3,0,34
20220603,5,214,0,2,0,0,133,26,11,36,21,3,230
20220603,5,214,1,1,0,0,12,2,3,4,0,0,21
20220603,5,214,1,2,0,0,77,7,5,9,13,3,114
20220603,5,215,0,1,0,0,51,2,12,3,1,1,70
20220603,5,215,0,2,0,0,499,23,14,13,13,26,588
20220603,5,215,1,1,0,0,17,1,2,5,1,5,31
20220603,5,215,1,2,0,0,335,17,18,4,17,18,409
20220603,5,216,0,1,0,0,8,0,0,1,0,0,9
20220603,5,216,0,2,0,0,37,7,4,2,7,1,58
20220603,5,216,1,1,0,0,3,0,1,0,0,1,5
20220603,5,216,1,2,0,0,28,5,2,4,4,2,45
20220603,5,217,0,1,0,0,6,2,0,0,0,0,8
20220603,5,217,0,2,0,0,28,2,1,4,6,0,41
20220603,5,217,1,1,0,0,2,0,0,0,0,1,3
20220603,5,217,1,2,0,0,9,1,1,2,1,0,14
20220603,5,218,0,1,0,0,25,3,4,2,1,1,36
20220603,5,218,0,2,0,0,198,14,12,11,16,8,259
20220603,5,218,1,1,0,0,13,1,1,1,1,0,17
20220603,5,218,1,2,0,0,48,8,4,3,8,2,73
20220603,5,219,0,1,0,0,6,0,1,0,1,0,8
20220603,5,219,0,2,0,0,26,3,1,1,16,0,47
20220603,5,219,1,1,0,0,5,1,0,1,0,0,7
20220603,5,219,1,2,0,0,12,1,0,1,8,1,23
20220603,5,220,1,2,0,0,3,0,0,0,0,0,3
20220603,5,221,0,1,0,0,5,0,0,2,1,0,8
20220603,5,221,0,2,0,0,11,1,0,0,13,0,25
20220603,5,221,1,1,0,0,2,1,1,1,1,0,6
20220603,5,221,1,2,0,0,11,0,3,1,3,0,18
20220603,5,222,0,1,0,0,2,0,0,0,0,1,3
20220603,5,222,0,2,0,0,9,0,0,3,3,0,15
20220603,5,222,1,1,0,0,1,0,0,0,0,0,1
20220603,5,222,1,2,0,0,5,1,0,3,3,0,12
20220603,5,223,0,1,0,0,4,0,0,1,0,0,5
20220603,5,223,0,2,0,0,19,0,2,0,3,1,25
20220603,5,223,1,1,0,0,4,0,0,2,1,0,7
20220603,5,223,1,2,0,0,22,0,0,3,4,0,29
20220603,5,224,0,1,0,0,4,0,0,0,0,0,4
20220603,5,224,0,2,0,0,33,3,0,1,6,0,43
20220603,5,224,1,1,0,0,5,0,0,0,0,0,5
20220603,5,224,1,2,0,0,8,4,2,2,5,0,21
20220603,5,225,0,1,0,0,17,1,2,5,1,1,27
20220603,5,225,0,2,0,0,94,8,3,4,21,10,140
20220603,5,225,1,1,0,0,8,1,2,0,1,2,14
20220603,5,225,1,2,0,0,23,5,4,4,28,2,66
20220603,5,226,1,2,0,0,12,0,0,0,0,1,13
20220603,5,227,0,1,0,0,9,0,4,7,8,0,28
20220603,5,227,0,2,0,0,77,3,9,10,18,1,118
20220603,5,227,1,1,0,0,3,1,1,1,0,0,6
20220603,5,227,1,2,0,0,18,0,2,4,11,1,36
20220603,5,228,0,1,0,0,19,1,6,6,0,0,32
20220603,5,228,0,2,0,0,50,5,14,19,27,1,116
20220603,5,228,1,1,0,0,5,2,2,2,2,0,13
20220603,5,228,1,2,0,0,18,7,8,3,13,1,50
20220603,5,229,0,1,0,0,11,2,10,8,1,1,33
20220603,5,229,0,2,0,0,110,21,10,28,35,2,206
20220603,5,229,1,1,0,0,18,0,4,8,5,2,37
20220603,5,229,1,2,0,0,136,11,18,36,48,3,252
20220603,5,230,0,1,0,0,46,7,3,8,1,0,65
20220603,5,230,0,2,0,0,304,24,10,7,10,5,360
20220603,5,230,1,1,0,0,18,3,2,1,1,0,25
20220603,5,230,1,2,0,0,108,9,7,5,6,15,150
20220603,5,231,0,1,0,0,34,0,9,4,2,0,49
20220603,5,231,0,2,0,0,254,23,17,8,45,13,360
20220603,5,231,1,1,0,0,16,0,1,4,0,0,21
20220603,5,231,1,2,0,0,164,3,4,7,8,2,188
20220603,5,232,0,1,0,0,5,1,3,0,0,0,9
20220603,5,232,0,2,0,0,51,5,3,0,3,1,63
20220603,5,232,1,1,0,0,10,0,2,1,0,1,14
20220603,5,232,1,2,0,0,68,3,2,5,6,2,86
20220603,5,233,0,1,0,0,23,1,5,12,3,0,44
20220603,5,233,0,2,0,0,132,11,17,15,45,6,226
20220603,5,233,1,1,0,0,18,1,4,5,4,3,35
20220603,5,233,1,2,0,0,118,16,8,23,30,5,200
20220603,5,234,0,1,0,0,12,0,2,3,3,0,20
20220603,5,234,0,2,0,0,41,6,1,7,37,1,93
20220603,5,234,1,1,0,0,10,1,0,0,1,0,12
20220603,5,234,1,2,0,0,23,3,2,4,23,0,55
20220603,5,235,0,1,0,0,4,0,2,1,0,0,7
20220603,5,235,0,2,0,0,24,0,5,0,4,0,33
20220603,5,235,1,1,0,0,8,0,0,0,0,1,9
20220603,5,235,1,2,0,0,38,2,5,0,7,1,53
20220603,5,236,0,1,0,0,1,1,0,4,0,0,6
20220603,5,236,0,2,0,0,22,2,2,4,8,1,39
20220603,5,236,1,1,0,0,2,0,1,2,0,0,5
20220603,5,236,1,2,0,0,31,0,2,12,10,3,58
20220603,5,237,0,1,0,0,3,0,1,2,0,0,6
20220603,5,237,0,2,0,0,32,4,2,7,24,2,71
20220603,5,237,1,1,0,0,5,0,1,2,3,1,12
20220603,5,237,1,2,0,0,29,2,1,6,21,3,62
20220603,5,238,0,1,0,0,8,1,1,5,1,0,16
20220603,5,238,0,2,0,0,31,14,20,8,49,1,123
20220603,5,238,1,1,0,0,4,1,1,1,6,0,13
20220603,5,238,1,2,0,0,76,7,3,4,41,1,132
20220603,5,239,0,1,0,0,19,1,4,3,0,0,27
20220603,5,239,0,2,0,0,160,6,4,10,34,5,219
20220603,5,239,1,1,0,0,3,0,2,11,4,0,20
20220603,5,239,1,2,0,0,60,7,17,29,63,2,178
20220603,5,240,0,1,0,0,25,4,2,2,0,0,33
20220603,5,240,0,2,0,0,92,5,1,8,30,5,141
20220603,5,240,1,1,0,0,12,0,0,8,1,0,21
20220603,5,240,1,2,0,0,78,17,12,10,22,3,142
20220603,5,241,0,1,0,0,3,0,2,2,4,0,11
20220603,5,241,0,2,0,0,43,9,5,9,16,1,83
20220603,5,241,1,1,0,0,9,0,3,0,3,0,15
20220603,5,241,1,2,0,0,112,5,2,6,27,4,156
20220603,5,242,0,1,0,0,9,0,1,2,2,0,14
20220603,5,242,0,2,0,0,44,5,4,5,26,1,85
20220603,5,242,1,1,0,0,9,1,0,7,1,0,18
20220603,5,242,1,2,0,0,77,4,8,4,34,1,128
20220603,5,243,0,1,0,0,3,1,0,0,0,0,4
20220603,5,243,0,2,0,0,13,2,0,2,0,1,18
20220603,5,243,1,1,0,0,10,0,0,0,0,1,11
20220603,5,243,1,2,0,0,22,1,2,0,0,2,27
20220603,5,244,0,1,0,0,100,2,4,13,3,0,122
20220603,5,244,0,2,0,0,565,17,15,6,143,39,785
20220603,5,244,1,1,0,0,36,2,5,28,4,5,80
20220603,5,244,1,2,0,0,300,22,25,35,83,14,479
20220603,5,245,0,1,0,0,55,3,6,7,2,1,74
20220603,5,245,0,2,0,0,386,14,23,18,31,22,494
20220603,5,245,1,1,0,0,56,2,7,10,7,5,87
20220603,5,245,1,2,0,0,445,26,13,23,62,31,600
20220603,5,246,0,1,0,0,8,0,2,12,2,1,25
20220603,5,246,0,2,0,0,20,4,0,3,18,0,45
20220603,5,247,0,1,0,0,12,0,1,0,1,0,14
20220603,5,247,0,2,0,0,36,0,4,2,24,3,69
20220603,5,247,1,1,0,0,3,0,0,0,2,0,5
20220603,5,247,1,2,0,0,17,2,0,1,20,0,40
20220603,5,248,0,1,0,0,4,1,1,1,0,0,7
20220603,5,248,0,2,0,0,28,1,0,3,6,1,39
20220603,5,248,1,1,0,0,2,0,1,1,0,0,4
20220603,5,248,1,2,0,0,23,0,3,3,10,1,40
20220603,5,249,0,1,0,0,4,0,0,2,0,0,6
20220603,5,249,0,2,0,0,16,3,1,7,5,1,33
20220603,5,249,1,1,0,0,2,0,0,0,0,1,3
20220603,5,249,1,2,0,0,34,3,3,6,9,0,55
20220603,5,250,0,1,0,0,57,7,12,6,3,1,86
20220603,5,250,0,2,0,0,571,34,44,15,48,28,740
20220603,5,250,1,1,0,0,43,1,2,1,1,3,51
20220603,5,250,1,2,0,0,334,29,20,16,13,23,435
20220603,5,251,0,1,0,0,28,5,11,39,15,1,99
20220603,5,251,0,2,0,0,293,78,15,61,150,16,613
20220603,5,251,1,1,0,0,22,4,1,16,3,0,46
20220603,5,251,1,2,0,0,142,57,12,25,15,8,259
20220603,5,252,0,1,0,0,142,10,16,37,11,0,216
20220603,5,252,0,2,0,0,1109,68,50,37,289,35,1588
20220603,5,252,1,1,0,0,64,10,11,42,17,5,149
20220603,5,252,1,2,0,0,551,62,36,87,230,31,997
20220603,5,253,0,1,0,0,345,13,43,49,16,5,471
20220603,5,253,0,2,0,0,4300,217,119,139,185,122,5082
20220603,5,253,1,1,0,0,131,7,25,64,19,13,259
20220603,5,253,1,2,0,0,1940,134,85,221,316,87,2783
20220603,5,254,0,1,0,0,130,11,38,41,25,3,248
20220603,5,254,0,2,0,0,1679,79,52,68,258,54,2190
20220603,5,254,1,1,0,0,100,4,13,38,14,5,174
20220603,5,254,1,2,0,0,1489,64,41,93,192,61,1940
20220603,5,255,0,1,0,0,121,6,16,20,3,0,166
20220603,5,255,0,2,0,0,1991,95,41,59,82,76,2344
20220603,5,255,1,1,0,0,52,2,10,9,6,4,83
20220603,5,255,1,2,0,0,950,64,29,39,67,28,1177
20220603,5,256,0,1,0,0,65,2,9,6,6,0,88
20220603,5,256,0,2,0,0,1071,33,18,24,30,49,1225
20220603,5,256,1,1,0,0,27,4,1,2,0,4,38
20220603,5,256,1,2,0,0,211,15,2,3,1,8,240
20220603,5,257,0,1,0,0,5,0,0,2,0,0,7
20220603,5,257,0,2,0,0,31,0,3,2,6,1,43
20220603,5,257,1,1,0,0,4,0,2,3,5,0,14
20220603,5,257,1,2,0,0,27,2,4,5,13,1,52
20220603,5,258,0,1,0,0,6,0,2,0,0,0,8
20220603,5,258,0,2,0,0,38,5,5,3,14,2,67
20220603,5,258,1,1,0,0,5,0,0,0,0,1,6
20220603,5,258,1,2,0,0,29,4,6,3,19,0,61
20220603,5,259,0,1,0,0,14,1,0,0,0,0,15
20220603,5,259,0,2,0,0,37,2,2,3,1,0,45
20220603,5,259,1,1,0,0,7,0,0,2,1,0,10
20220603,5,259,1,2,0,0,37,5,5,3,8,1,59
20220603,5,260,0,1,0,0,3,0,1,0,1,0,5
20220603,5,260,0,2,0,0,6,1,1,0,2,0,10
20220603,5,260,1,1,0,0,3,0,0,0,0,0,3
20220603,5,260,1,2,0,0,7,0,1,0,1,0,9
20220603,5,261,0,1,0,0,58,5,7,8,1,1,80
20220603,5,261,0,2,0,0,534,24,31,22,50,10,671
20220603,5,261,1,1,0,0,15,2,3,9,1,1,31
20220603,5,261,1,2,0,0,104,22,11,22,54,4,217
20220603,5,262,0,1,0,0,1,2,2,0,0,0,5
20220603,5,262,0,2,0,0,38,12,2,1,0,2,55
20220603,5,262,1,1,0,0,5,0,0,0,0,0,5
20220603,5,262,1,2,0,0,45,6,2,4,0,0,57
20220603,5,263,0,1,0,0,4,1,0,1,0,0,6
20220603,5,263,0,2,0,0,33,0,0,4,5,1,43
20220603,5,263,1,1,0,0,5,0,0,1,0,0,6
20220603,5,263,1,2,0,0,160,0,0,2,4,2,168
20220603,5,264,0,1,0,0,1,0,1,0,0,0,2
20220603,5,264,0,2,0,0,8,0,0,0,4,0,12
20220603,5,264,1,1,0,0,1,0,1,0,0,0,2
20220603,5,264,1,2,0,0,12,1,1,3,1,1,19
20220603,5,265,0,1,0,0,0,0,0,0,1,0,1
20220603,5,265,0,2,0,0,24,1,2,4,5,1,37
20220603,5,265,1,1,0,0,10,2,0,1,0,0,13
20220603,5,265,1,2,0,0,28,3,0,1,5,2,39
20220603,5,266,0,1,0,0,1,0,0,0,0,0,1
20220603,5,266,0,2,0,0,7,0,0,0,0,0,7
20220603,5,266,1,1,0,0,0,0,0,0,0,1,1
20220603,5,266,1,2,0,0,11,0,0,1,2,0,14
20220603,5,267,0,1,0,0,6,1,0,0,0,0,7
20220603,5,267,0,2,0,0,16,3,3,1,5,0,28
20220603,5,267,1,1,0,0,9,2,0,0,0,0,11
20220603,5,267,1,2,0,0,39,4,4,1,6,0,54
20220603,5,268,0,2,0,0,6,1,0,0,1,0,8
20220603,5,268,1,1,0,0,3,0,0,0,0,1,4
20220603,5,268,1,2,0,0,25,0,1,2,1,0,29
20220603,5,269,0,1,0,0,2,0,0,1,0,0,3
20220603,5,269,0,2,0,0,14,0,1,2,1,0,18
20220603,5,269,1,1,0,0,6,0,0,2,0,0,8
20220603,5,269,1,2,0,0,13,1,1,7,3,1,26
20220603,5,270,0,1,0,0,13,0,0,0,0,0,13
20220603,5,270,0,2,0,0,34,5,2,2,3,1,47
20220603,5,270,1,1,0,0,1,2,0,0,0,0,3
20220603,5,270,1,2,0,0,17,6,0,0,4,0,27
20220603,5,271,0,1,0,0,17,1,2,2,0,0,22
20220603,5,271,0,2,0,0,129,8,0,5,42,1,185
20220603,5,271,1,1,0,0,10,2,1,4,0,0,17
20220603,5,271,1,2,0,0,64,14,4,6,23,0,111
20220603,5,272,0,1,0,0,14,0,0,0,1,1,16
20220603,5,272,0,2,0,0,54,4,3,4,33,1,99
20220603,5,272,1,1,0,0,11,0,4,5,4,0,24
20220603,5,272,1,2,0,0,51,8,6,18,37,1,121
20220603,5,273,0,1,0,0,2,0,0,1,2,1,6
20220603,5,273,0,2,0,0,36,0,1,1,22,1,61
20220603,5,273,1,1,0,0,2,0,1,4,0,0,7
20220603,5,273,1,2,0,0,14,2,0,1,15,1,33
20220603,5,274,0,1,0,0,3,0,1,0,0,0,4
20220603,5,274,0,2,0,0,20,3,0,1,2,2,28
20220603,5,274,1,1,0,0,2,0,0,0,1,0,3
20220603,5,274,1,2,0,0,28,2,2,1,0,2,35
20220603,5,275,0,1,0,0,8,0,1,0,1,0,10
20220603,5,275,0,2,0,0,45,4,1,3,47,3,103
20220603,5,275,1,1,0,0,4,0,0,7,3,1,15
20220603,5,275,1,2,0,0,15,2,2,4,62,0,85
20220603,5,276,0,1,0,0,1,0,0,0,1,0,2
20220603,5,276,0,2,0,0,3,1,0,1,54,0,59
20220603,5,276,1,1,0,0,1,0,0,7,0,0,8
20220603,5,276,1,2,0,0,21,2,0,1,43,1,68
20220603,5,277,0,1,0,0,4,0,0,0,2,0,6
20220603,5,277,0,2,0,0,27,3,1,1,39,0,71
20220603,5,277,1,1,0,0,11,0,2,7,2,2,24
20220603,5,277,1,2,0,0,36,4,3,2,65,0,110
20220603,5,278,0,1,0,0,4,0,0,0,0,0,4
20220603,5,278,0,2,0,0,28,2,1,1,5,0,37
20220603,5,278,1,1,0,0,11,1,0,1,2,1,16
20220603,5,278,1,2,0,0,44,2,5,0,4,1,56
20220603,5,279,0,1,0,0,5,0,2,1,1,0,9
20220603,5,279,0,2,0,0,31,2,2,0,4,1,40
20220603,5,279,1,1,0,0,2,0,0,0,0,0,2
20220603,5,279,1,2,0,0,16,1,0,0,5,0,22
20220603,5,280,0,1,0,0,7,1,1,3,0,0,12
20220603,5,280,0,2,0,0,43,4,13,5,34,3,102
20220603,5,280,1,1,0,0,5,1,0,0,2,0,8
20220603,5,280,1,2,0,0,31,4,4,4,9,1,53
20220603,5,281,0,1,0,0,41,3,6,5,2,0,57
20220603,5,281,0,2,0,0,503,26,20,8,31,13,601
20220603,5,281,1,1,0,0,8,1,0,0,4,2,15
20220603,5,281,1,2,0,0,112,4,5,2,9,6,138
20220603,5,282,0,1,0,0,25,1,7,10,6,0,49
20220603,5,282,0,2,0,0,218,18,19,28,45,10,338
20220603,5,282,1,1,0,0,36,1,3,7,4,1,52
20220603,5,282,1,2,0,0,566,25,30,11,59,22,713
20220603,5,283,0,1,0,0,16,1,4,8,2,1,32
20220603,5,283,0,2,0,0,154,14,10,27,35,11,251
20220603,5,283,1,1,0,0,28,0,2,7,2,2,41
20220603,5,283,1,2,0,0,244,13,7,19,49,11,343
20220603,5,284,0,1,0,0,4,0,0,0,0,0,4
20220603,5,284,0,2,0,0,20,1,1,0,0,0,22
20220603,5,284,1,1,0,0,2,0,0,0,0,0,2
20220603,5,284,1,2,0,0,13,3,5,1,1,0,23
20220603,5,285,0,1,0,0,27,2,8,13,6,0,56
20220603,5,285,0,2,0,0,191,17,20,50,165,8,451
20220603,5,285,1,1,0,0,22,1,5,16,5,5,54
20220603,5,285,1,2,0,0,267,15,19,40,96,15,452
20220603,5,286,0,2,0,0,15,1,0,0,0,0,16
20220603,5,286,1,2,0,0,120,8,0,0,0,3,131
20220603,5,287,0,1,0,0,27,0,10,10,8,0,55
20220603,5,287,0,2,0,0,131,12,10,31,168,5,357
20220603,5,287,1,1,0,0,16,0,6,12,4,3,41
20220603,5,287,1,2,0,0,218,8,12,8,135,7,388
20220603,5,288,0,1,0,0,31,1,3,1,2,0,38
20220603,5,288,0,2,0,0,140,6,7,18,61,6,238
20220603,5,288,1,1,0,0,12,0,1,8,5,1,27
20220603,5,288,1,2,0,0,98,4,8,8,37,3,158
20220603,5,289,0,1,0,0,36,2,3,8,1,0,50
20220603,5,289,0,2,0,0,256,15,5,16,46,12,350
20220603,5,289,1,1,0,0,17,0,4,6,2,3,32
20220603,5,289,1,2,0,0,180,17,7,14,38,8,264
20220603,5,290,0,1,0,0,1,0,0,1,0,0,2
20220603,5,290,0,2,0,0,7,0,0,2,8,0,17
20220603,5,290,1,1,0,0,4,0,0,2,1,1,8
20220603,5,290,1,2,0,0,45,0,1,2,3,2,53
20220603,5,291,0,1,0,0,29,1,3,3,3,1,40
20220603,5,291,0,2,0,0,141,8,9,10,36,4,208
20220603,5,291,1,1,0,0,25,1,1,3,0,4,34
20220603,5,291,1,2,0,0,143,6,4,7,30,4,194
20220603,5,292,0,1,0,0,41,1,1,2,0,0,45
20220603,5,292,0,2,0,0,231,12,15,4,46,8,316
20220603,5,292,1,1,0,0,12,0,0,2,1,2,17
20220603,5,292,1,2,0,0,64,3,4,3,9,3,86
20220603,5,293,0,1,0,0,6,0,1,1,2,0,10
20220603,5,293,0,2,0,0,93,1,4,7,11,4,120
20220603,5,293,1,1,0,0,3,0,1,0,0,0,4
20220603,5,293,1,2,0,0,12,5,5,3,3,1,29
20220603,5,294,0,1,0,0,14,0,4,1,3,0,22
20220603,5,294,0,2,0,0,120,5,3,6,10,8,152
20220603,5,294,1,1,0,0,8,1,0,1,2,2,14
20220603,5,294,1,2,0,0,44,3,1,1,12,1,62
20220603,5,295,0,1,0,0,6,0,0,1,1,0,8
20220603,5,295,0,2,0,0,49,3,1,0,20,2,75
20220603,5,295,1,1,0,0,4,1,0,0,2,0,7
20220603,5,295,1,2,0,0,23,3,1,2,14,2,45
20220603,5,296,0,1,0,0,0,0,3,0,0,1,4
20220603,5,296,0,2,0,0,6,0,0,0,2,1,9
20220603,5,296,1,1,0,0,3,0,0,0,0,0,3
20220603,5,296,1,2,0,0,8,0,1,1,2,0,12
20220603,5,297,0,1,0,0,13,2,2,2,0,0,19
20220603,5,297,0,2,0,0,50,6,10,10,52,0,128
20220603,5,297,1,1,0,0,2,0,1,4,3,0,10
20220603,5,297,1,2,0,0,35,3,2,4,25,0,69
20220603,5,298,0,1,0,0,24,0,1,5,5,0,35
20220603,5,298,0,2,0,0,144,7,14,17,44,9,235
20220603,5,298,1,1,0,0,26,0,2,18,1,2,49
20220603,5,298,1,2,0,0,177,20,13,24,78,7,319
20220603,5,299,0,1,0,0,6,0,1,1,0,0,8
20220603,5,299,0,2,0,0,28,5,1,2,29,2,67
20220603,5,299,1,1,0,0,3,0,1,1,1,0,6
20220603,5,299,1,2,0,0,15,2,3,4,8,0,32
20220603,5,500,0,1,0,0,8,0,2,4,3,0,17
20220603,5,500,0,2,0,0,34,4,9,12,13,1,73
20220603,5,500,1,1,0,0,4,1,1,0,0,0,6
20220603,5,500,1,2,0,0,117,8,11,13,23,1,173
20220603,5,501,0,1,0,0,3,5,0,1,1,1,11
20220603,5,501,0,2,0,0,13,2,1,3,1,0,20
20220603,5,501,1,2,0,0,5,2,0,2,1,0,10
20220603,5,502,0,1,0,0,4,0,2,0,0,0,6
20220603,5,502,0,2,0,0,23,3,11,10,10,0,57
20220603,5,502,1,1,0,0,3,0,0,0,0,0,3
20220603,5,502,1,2,0,0,11,3,5,0,3,0,22
20220603,5,503,0,1,0,0,3,0,1,0,0,0,4
20220603,5,503,0,2,0,0,19,0,1,1,1,1,23
20220603,5,503,1,1,0,0,0,0,0,1,0,0,1
20220603,5,503,1,2,0,0,6,0,0,2,1,0,9
20220603,5,504,0,1,0,0,1,0,2,3,0,0,6
20220603,5,504,0,2,0,0,21,1,0,5,3,1,31
20220603,5,504,1,1,0,0,4,1,1,1,2,0,9
20220603,5,504,1,2,0,0,17,2,2,1,8,1,31
20220603,5,505,0,1,0,0,4,2,1,0,0,0,7
20220603,5,505,0,2,0,0,18,1,2,0,2,1,24
20220603,5,505,1,1,0,0,2,0,0,1,0,0,3
20220603,5,505,1,2,0,0,11,2,5,1,3,2,24
20220603,5,506,0,1,0,0,8,3,0,1,0,0,12
20220603,5,506,0,2,0,0,13,0,5,2,8,0,28
20220603,5,506,1,1,0,0,4,0,1,2,1,0,8
20220603,5,506,1,2,0,0,12,2,1,1,6,0,22
20220603,5,507,0,1,0,0,2,0,0,3,0,0,5
20220603,5,507,0,2,0,0,6,0,2,2,8,0,18
20220603,5,507,1,1,0,0,3,2,1,1,0,0,7
20220603,5,507,1,2,0,0,20,2,0,4,15,0,41
20220603,5,508,0,1,0,0,7,0,1,3,0,0,11
20220603,5,508,0,2,0,0,27,3,1,5,10,3,49
20220603,5,508,1,1,0,0,8,4,0,1,0,1,14
20220603,5,508,1,2,0,0,63,5,1,10,5,1,85
20220603,5,509,0,1,0,0,37,4,3,2,2,0,48
20220603,5,509,0,2,0,0,170,16,10,8,39,0,243
20220603,5,509,1,1,0,0,18,0,3,10,1,3,35
20220603,5,509,1,2,0,0,142,22,6,36,42,6,254
20220603,5,510,0,1,0,0,2,0,1,0,0,0,3
20220603,5,510,0,2,0,0,40,0,1,1,0,1,43
